word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
dresser,NN,NN,VB,Finding,I,NA,0,0,B,others,i
detect,VB,NN,DT,Finding,B,NA,0,0,B,others,B
some,DT,VB,NNS,Quantitative_Concept,B,NA,4,8,B,modifier,B
bald,NNS,DT,VBP,Disease_or_Syndrome,B,disease,0,0,B,disease,i
patch,VBP,NNS,IN,Medical_Device,B,device,0,0,B,symptom,i
on,IN,VBP,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
head,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
they,PRP,start,VB,NA,B,NA,4,0,B,others,B
be,VB,PRP,IN,NA,B,NA,0,0,B,others,B
like,IN,VB,JJ,Mental_Process,B,NA,0,0,B,others,B
coin,JJ,IN,NN,Manufactured_Object,B,NA,0,0,B,others,B
size,NN,JJ,.,Spatial_Concept,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
there,RB,start,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,JJ,NA,B,NA,0,0,B,others,B
mild,JJ,VB,NN,Qualitative_Concept,B,NA,0,0,B,others,B
burn,NN,JJ,CC,Injury_or_Poisoning,B,injury,0,0,B,symptom,i
or,CC,NN,DT,NA,B,NA,0,0,B,others,B
a,DT,CC,RB,NA,B,NA,0,0,B,others,B
slightly,RB,DT,JJ,Qualitative_Concept,B,NA,4,8,B,modifier,B
itchy,JJ,RB,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,i
feel,NN,JJ,IN,Mental_Process,B,NA,0,0,B,others,B
on,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
bald,NN,DT,NN,Disease_or_Syndrome,B,disease,0,0,B,disease,B
patch,NN,NN,.,Medical_Device,B,device,0,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
but,CC,start,DT,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
the,DT,CC,NN,NA,B,NA,4,0,B,others,B
scalp,NN,DT,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
usually,RB,NN,VBP,Intellectual_Product,B,NA,4,6,B,others,B
look,VBP,RB,JJ,Organism_Attribute,B,NA,0,0,B,others,B
healthy,JJ,VBP,CC,Qualitative_Concept,B,NA,0,0,B,symptom,i
and,CC,JJ,EX,Idea_or_Concept,B,NA,4,0,B,others,B
there,EX,CC,VB,NA,B,NA,4,0,B,others,B
be,VB,EX,DT,NA,B,NA,0,0,B,others,B
no,DT,VB,NN,NA,B,NA,0,0,B,others,B
scar,NN,DT,.,Pathologic_Function,B,NA,4,8,B,modifier,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
they,PRP,start,VB,NA,B,NA,4,0,B,others,B
be,VB,PRP,VBN,NA,B,NA,0,0,B,others,B
develop,VBN,VB,RB,NA,B,NA,4,7,B,modifier,B
quite,RB,VBN,JJ,NA,B,NA,0,0,B,others,B
quickly.,JJ,RB,'',NA,B,NA,0,0,B,others,B
','',JJ,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NN,start,NNS,NA,B,NA,0,0,B,others,B
i,NNS,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
tiredness,NN,VBP,CC,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
weakness,NN,CC,.,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
loss,NN,VBP,IN,Finding,B,NA,1,0,B,symptom,B
of,IN,NN,JJ,Finding,I,NA,1,0,I,symptom,i
appetite,JJ,IN,NN,Finding,I,NA,1,0,I,symptom,i
feel,NN,JJ,JJ,Sign_or_Symptom,B,symptom,0,0,B,others,B
sick,JJ,NN,NN,Sign_or_Symptom,I,symptom,1,0,B,symptom,i
nausea,NN,JJ,CC,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B,others,B
be,VB,CC,JJ,Sign_or_Symptom,B,symptom,0,0,B,others,B
sick,JJ,VB,NN,Sign_or_Symptom,I,symptom,1,0,B,symptom,B
vomit,NN,JJ,.,Body_Substance,B,organ,1,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
lose,VBP,NN,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B,others,B
weight,NN,VBP,.,Therapeutic_or_Preventive_Procedure,I,medication,0,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
there,RB,start,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,DT,Sign_or_Symptom,B,symptom,0,0,B,others,B
a,DT,VB,NN,NA,B,NA,0,0,B,others,B
tendency,NN,DT,TO,Pathologic_Function,B,NA,0,0,B,others,B
to,TO,NN,VB,Pathologic_Function,I,NA,0,0,B,others,i
bleed,VB,TO,CC,Pathologic_Function,I,NA,1,0,B,symptom,i
and,CC,VB,VB,Idea_or_Concept,B,NA,4,0,B,others,B
bruise,VB,CC,JJR,Injury_or_Poisoning,B,injury,0,0,B,others,B
more,JJR,VB,RB,Functional_Concept,B,NA,4,7,B,modifier,B
easily,RB,JJR,.,Qualitative_Concept,B,NA,4,5,B,modifier,i
.,.,RB,end,NA,B,NA,0,0,B,others,B
yellow,NN,start,IN,Qualitative_Concept,B,NA,4,15,B,modifier,B
of,IN,NN,DT,Finding,I,NA,1,0,I,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
skin,NN,DT,CC,Body_System,B,organ,2,0,B,organ,B
or,CC,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,CC,JJ,NA,B,NA,4,0,B,others,B
white,JJ,DT,IN,Population_Group,B,NA,4,15,B,modifier,B
of,IN,JJ,DT,Finding,I,NA,1,0,I,others,i
the,DT,IN,NN,NA,B,NA,4,0,B,others,i
eye,NN,DT,VB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
be,VB,NN,RB,Sign_or_Symptom,B,symptom,0,0,B,others,B
there,RB,VB,.,NA,B,NA,4,0,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,JJ,NA,B,NA,0,0,B,others,B
liver,JJ,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
test,NN,JJ,NN,Laboratory_Procedure,I,NA,6,3,B,medication,i
show,NN,NN,IN,Animal,B,NA,0,0,B,others,B
that,IN,NN,EX,NA,B,NA,4,0,B,others,B
there,EX,IN,VB,NA,B,NA,4,0,B,others,B
be,VB,EX,DT,Sign_or_Symptom,B,symptom,0,0,B,others,B
a,DT,VB,JJ,NA,B,NA,0,0,B,others,B
build,JJ,DT,IN,Conceptual_Entity,B,NA,4,7,B,modifier,B
up,IN,JJ,IN,NA,B,NA,4,7,I,modifier,i
of,IN,IN,NNS,Finding,I,NA,1,0,I,symptom,i
toxins,NNS,IN,.,Hazardous_or_Poisonous_Substance,B,NA,0,0,B,symptom,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,NN,NA,B,NA,0,0,B,others,B
liver,NN,PRP$,VBP,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
fail,VBP,NN,TO,Functional_Concept,B,NA,0,0,B,others,B
to,TO,VBP,VB,Pathologic_Function,I,NA,0,0,B,others,i
make,VB,TO,JJ,Intellectual_Product,B,NA,0,0,B,others,B
enough,JJ,VB,NNS,NA,B,NA,0,0,B,others,B
proteins,NNS,JJ,JJ,Biologically_Active_Substance,B,NA,0,0,B,organ,B
such,JJ,NNS,IN,NA,B,NA,0,0,B,others,B
as,IN,JJ,NN,NA,B,NA,0,0,B,others,B
albumin,NN,IN,WDT,Biologically_Active_Substance,B,NA,0,0,B,organ,B
that,WDT,NN,NN,NA,B,NA,4,0,B,others,B
help,NN,WDT,TO,Intellectual_Product,B,NA,0,0,B,others,B
to,TO,NN,VB,Pathologic_Function,I,NA,0,0,B,others,B
regulate,VB,TO,DT,Governmental_or_Regulatory_Activity,B,NA,0,0,B,others,B
the,DT,VB,NN,NA,B,NA,4,0,B,others,B
fluid,NN,DT,NN,Substance,B,NA,0,0,B,others,B
composition,NN,NN,IN,Clinical_Attribute,B,NA,0,0,B,others,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
bloodstream,NN,DT,CC,Physiologic_Function,B,symptom,0,0,B,symptom,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
body,NN,CC,.,Anatomical_Structure,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
it,PRP,start,RB,NA,B,NA,0,0,B,others,B
also,RB,PRP,VBP,NA,B,NA,0,0,B,others,B
fail,VBP,RB,TO,Functional_Concept,B,NA,0,0,B,others,B
to,TO,VBP,VB,Pathologic_Function,I,NA,0,0,B,others,B
make,VB,TO,JJ,Intellectual_Product,B,NA,0,0,B,others,B
enough,JJ,VB,NNS,NA,B,NA,0,0,B,others,B
chemicals,NNS,JJ,VBP,Chemical,B,NA,0,0,B,others,B
need,VBP,NNS,IN,Functional_Concept,B,NA,0,0,B,others,B
for,IN,VBP,NN,Functional_Concept,I,NA,0,0,B,others,B
blood,NN,IN,NN,Organ_or_Tissue_Function,B,NA,2,0,B,organ,B
clotting.,NN,NN,POS,NA,B,NA,0,0,B,others,i
',POS,NN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,NN,start,NNS,NA,B,NA,0,0,B,others,B
i,NNS,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
kidney,VBN,VBP,NN,Diagnostic_Procedure,B,NA,2,0,B,organ,B
problem,NN,VBN,.,Sign_or_Symptom,I,symptom,0,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,CD,NA,B,NA,0,0,B,others,B
45,CD,VB,NNS,NA,B,NA,0,0,B,modifier,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,time,i
old,JJ,NNS,.,Temporal_Concept,B,NA,4,14,B,modifier,i
.,.,JJ,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,NN,NA,B,NA,0,0,B,others,B
kidney,NN,PRP$,NN,Diagnostic_Procedure,B,NA,2,0,B,organ,B
biopsy,NN,NN,VB,Diagnostic_Procedure,I,NA,0,0,B,medication,i
show,VB,NN,DT,Animal,B,NA,0,0,B,others,B
some,DT,VB,NNS,Quantitative_Concept,B,NA,4,8,B,modifier,B
complications,NNS,DT,.,Pathologic_Function,B,NA,0,0,B,symptom,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
now,RB,start,RB,Intellectual_Product,B,NA,0,0,B,others,B
i,RB,RB,VBP,NA,B,NA,0,0,B,others,B
have,VBP,RB,DT,Qualitative_Concept,B,NA,0,0,B,others,B
a,DT,VBP,JJ,NA,B,NA,0,0,B,others,B
poor,JJ,DT,NN,Sign_or_Symptom,B,symptom,4,5,B,modifier,B
appetite,NN,JJ,CC,Disease_or_Syndrome,B,disease,0,0,B,symptom,i
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
weight,JJ,CC,NN,Finding,B,NA,1,0,B,symptom,B
loss,NN,JJ,.,Disease_or_Syndrome,I,disease,1,0,I,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,NN,NA,B,NA,0,0,B,others,B
skin,NN,PRP$,VB,Body_System,B,organ,2,0,B,organ,B
be,VB,NN,JJ,NA,B,NA,0,0,B,others,B
dry,JJ,VB,CC,Qualitative_Concept,B,NA,1,0,B,symptom,B
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B,others,B
itchy,NN,CC,.,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
muscle,NN,VBP,NN,Sign_or_Symptom,B,symptom,2,0,B,organ,B
cramp,NN,NN,.,Sign_or_Symptom,I,symptom,3,0,B,disease,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
fluid,NN,start,NN,Pathologic_Function,B,NA,0,0,B,symptom,B
retention,NN,NN,WDT,Pathologic_Function,I,NA,0,0,B,symptom,i
which,WDT,NN,VBP,NA,B,NA,0,0,B,others,B
cause,VBP,WDT,NN,Functional_Concept,B,NA,0,0,B,others,B
swell,NN,VBP,NNS,Pathologic_Function,B,NA,1,0,B,symptom,B
feet,NNS,NN,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
and,CC,NNS,NNS,Idea_or_Concept,B,NA,4,0,B,others,B
ankles,NNS,CC,.,Body_Location_or_Region,B,organ,2,0,B,organ,B
.,.,NNS,end,NA,B,NA,0,0,B,others,B
there,RB,start,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,NN,NA,B,NA,0,0,B,others,B
puffiness,NN,VB,IN,NA,B,NA,0,0,B,symptom,B
around,IN,NN,DT,Idea_or_Concept,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
eye,NN,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
need,VBP,NNS,TO,Qualitative_Concept,B,NA,0,0,B,others,B
to,TO,VBP,VB,NA,B,NA,0,0,B,others,B
pass,VB,TO,NN,Organism_Function,B,symptom,1,0,B,symptom,B
urine,NN,VB,RBR,Organism_Function,I,symptom,1,0,I,symptom,i
more,RBR,NN,RB,Functional_Concept,B,NA,4,7,B,modifier,i
often,RB,RBR,IN,Temporal_Concept,B,NA,5,0,B,time,i
than,IN,RB,JJ,NA,B,NA,0,0,B,others,i
usual,JJ,IN,.,Qualitative_Concept,B,NA,4,6,B,modifier,i
.,.,JJ,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
anaemia.,VBN,VBP,POS,NA,B,NA,0,0,B,others,B
',POS,VBN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VBP,NA,B,NA,0,0,B,others,B
live,VBP,NN,IN,Qualitative_Concept,B,NA,2,0,B,others,B
in,IN,VBP,JJ,NA,B,NA,0,0,B,others,B
caribbean,JJ,IN,NN,Geographic_Area,B,NA,0,0,B,others,B
region,NN,JJ,.,Geographic_Area,I,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
zika,FW,start,NN,Virus,B,NA,0,0,B,disease,B
virus,NN,FW,VB,Virus,I,NA,0,0,B,disease,i
be,VB,NN,RB,NA,B,NA,0,0,B,others,B
very,RB,VB,JJ,Qualitative_Concept,B,NA,4,0,B,others,B
common,JJ,RB,RB,Quantitative_Concept,B,NA,4,8,B,modifier,i
here,RB,JJ,.,NA,B,NA,4,13,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,DT,Qualitative_Concept,B,NA,0,0,B,others,B
a,DT,VBP,JJ,NA,B,NA,0,0,B,others,B
high,JJ,DT,NN,Phenomenon_or_Process,B,NA,4,3,B,modifier,B
temperature,NN,JJ,NNS,Phenomenon_or_Process,I,NA,0,0,B,others,i
feverheadacheaches,NNS,NN,IN,NA,B,NA,0,0,B,others,B
in,IN,NNS,NN,NA,B,NA,0,0,B,others,B
muscle,NN,IN,CC,Tissue,B,NA,2,0,B,organ,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
joint,NN,CC,.,Body_Space_or_Junction,B,NA,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
painful,JJ,VBP,NN,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
eye,NN,JJ,CC,Finding,I,NA,2,0,B,organ,B
or,CC,NN,JJ,NA,B,NA,0,0,B,others,B
red,JJ,CC,NN,Sign_or_Symptom,B,symptom,4,15,B,modifier,B
itchy,NN,JJ,NN,Finding,B,NA,1,0,B,symptom,i
eye,NN,NN,.,Finding,I,NA,2,0,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
itchy,JJ,start,NN,Finding,B,NA,1,0,B,symptom,B
rash,NN,JJ,.,Disease_or_Syndrome,I,disease,1,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
feel,VB,start,JJ,Intellectual_Product,B,NA,0,0,B,others,B
weak,JJ,VB,CC,Intellectual_Product,I,NA,1,0,B,symptom,i
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B,others,B
tire,NN,CC,.,Spatial_Concept,B,NA,1,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
vomitting,VBG,start,VB,NA,B,NA,0,0,B,symptom,B
be,VB,VBG,RB,NA,B,NA,0,0,B,others,B
also,RB,VB,RB,NA,B,NA,0,0,B,others,B
there,RB,RB,.,NA,B,NA,4,0,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,NN,NA,B,NA,0,0,B,others,B
partner,NN,PRP$,VB,Population_Group,B,NA,0,0,B,others,B
be,VB,NN,RB,NA,B,NA,0,0,B,others,B
also,RB,VB,JJ,NA,B,NA,0,0,B,others,B
affected.,JJ,RB,'',NA,B,NA,0,0,B,others,B
','',JJ,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
