word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
a,DT,VBN,JJ,Qualitative_Concept,B,NA,0,0,B
huge,JJ,DT,NN,NA,B,NA,0,0,B
strain,NN,JJ,IN,Injury_or_Poisoning,B,injury,4,8,B
on,IN,NN,JJ,NA,B,NA,0,0,B
many,JJ,IN,NNS,Quantitative_Concept,B,NA,4,12,B
things,NNS,JJ,JJ,Entity,B,NA,4,8,B
such,JJ,NNS,DT,NA,B,NA,0,0,B
a,DT,JJ,PRP$,Qualitative_Concept,B,NA,0,0,B
my,PRP$,DT,NN,NA,B,NA,0,0,B
relationship,NN,PRP$,IN,Qualitative_Concept,B,NA,0,0,B
with,IN,NN,PRP$,Qualitative_Concept,B,NA,4,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
girlfriend,NN,PRP$,.,Population_Group,B,NA,4,13,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
know,VB,RB,IN,Qualitative_Concept,I,NA,0,0,B
whether,IN,VB,CC,NA,B,NA,0,0,B
or,CC,IN,RB,NA,B,NA,0,0,B
not,RB,CC,PRP,Finding,I,NA,4,5,B
it,PRP,RB,VB,NA,B,NA,0,0,B
be,VB,PRP,DT,NA,B,NA,0,0,B
the,DT,VB,NN,NA,B,NA,4,0,B
knock,NN,DT,NN,NA,B,NA,0,0,B
tot,NN,NN,PRP,NA,B,NA,0,0,B
he,PRP,NN,VBD,NA,B,NA,0,0,B
head,VBD,PRP,IN,Body_Location_or_Region,B,organ,2,0,B
that,IN,VBD,VB,NA,B,NA,4,0,B
stop,VB,IN,PRP,Temporal_Concept,B,NA,0,0,B
me,PRP,VB,VB,NA,B,NA,0,0,B
remember,VB,PRP,PRP$,Mental_Process,B,NA,1,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
childhood,NN,PRP$,NN,Temporal_Concept,B,NA,0,0,B
primary,NN,NN,CC,Qualitative_Concept,B,NA,0,0,B
and,CC,NN,JJS,Idea_or_Concept,B,NA,4,0,B
most,JJS,CC,IN,Quantitative_Concept,B,NA,0,0,B
of,IN,JJS,JJ,NA,B,NA,0,0,B
secondary,JJ,IN,NN,Organization,B,NA,4,0,B
school,NN,JJ,CC,Organization,B,NA,0,0,B
but,CC,NN,NNS,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
i,NNS,CC,VBP,NA,B,NA,0,0,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B
not,RB,VBP,.,Finding,I,NA,4,5,B
.,.,RB,end,NA,B,NA,0,0,B
i,JJ,start,VBP,NA,B,NA,0,0,B
remember,VBP,JJ,JJ,Mental_Process,B,NA,1,0,B
tiny,JJ,VBP,JJ,NA,B,NA,0,0,B
little,JJ,JJ,NNS,Quantitative_Concept,B,NA,4,4,B
things,NNS,JJ,CC,Entity,B,NA,4,8,B
and,CC,NNS,TO,Idea_or_Concept,B,NA,4,0,B
to,TO,CC,VB,Temporal_Concept,I,NA,0,0,B
be,VB,TO,JJS,NA,B,NA,0,0,B
honest,JJS,VB,JJ,Individual_Behavior,B,NA,0,0,B
i,JJ,JJS,VBP,NA,B,NA,0,0,B
think,VBP,JJ,DT,Mental_Process,B,NA,4,8,B
the,DT,VBP,JJ,NA,B,NA,4,0,B
only,JJ,DT,NNS,Quantitative_Concept,B,NA,0,0,B
things,NNS,JJ,VBP,Entity,B,NA,4,8,B
i,VBP,NNS,VBP,NA,B,NA,0,0,B
think,VBP,VBP,JJ,Mental_Process,B,NA,4,8,B
i,JJ,VBP,VBP,NA,B,NA,0,0,B
remember,VBP,JJ,VB,Mental_Process,B,NA,1,0,B
be,VB,VBP,RB,NA,B,NA,0,0,B
actually,RB,VB,RB,NA,B,NA,0,0,B
just,RB,RB,NNS,NA,B,NA,0,0,B
bits,NNS,RB,IN,Quantitative_Concept,B,NA,0,0,B
of,IN,NNS,NN,NA,B,NA,0,0,B
information,NN,IN,NNS,Idea_or_Concept,B,NA,0,0,B
i,NNS,NN,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,VBN,NA,B,NA,0,0,B
tell,VBN,VB,IN,NA,B,NA,0,0,B
by,IN,VBN,NNS,NA,B,NA,0,0,B
others,NNS,IN,.,Finding,B,NA,4,0,B
.,.,NNS,end,NA,B,NA,0,0,B
often,RB,start,NN,Temporal_Concept,B,NA,5,0,B
i,NN,RB,MD,NA,B,NA,0,0,B
can,MD,NN,RB,Quantitative_Concept,B,NA,4,8,B
not,RB,MD,RB,Finding,I,NA,4,5,B
even,RB,RB,VB,NA,B,NA,0,0,B
remember,VB,RB,NNS,Mental_Process,B,NA,1,0,B
things,NNS,VB,IN,Entity,B,NA,4,8,B
that,IN,NNS,NN,NA,B,NA,4,0,B
i,NN,IN,VBP,NA,B,NA,0,0,B
have,VBP,NN,VBN,Qualitative_Concept,B,NA,0,0,B
do,VBN,VBP,NN,Finding,B,NA,0,0,B
yesterday,NN,VBN,CC,NA,B,NA,5,0,B
or,CC,NN,RB,NA,B,NA,0,0,B
sometimes,RB,CC,RB,Temporal_Concept,B,NA,4,8,B
not,RB,RB,VB,Finding,I,NA,4,5,B
remember,VB,RB,WP,Mental_Process,B,NA,1,0,B
what,WP,VB,NN,NA,B,NA,0,0,B
i,NN,WP,VBP,NA,B,NA,0,0,B
have,VBP,NN,VBP,Qualitative_Concept,B,NA,0,0,B
do,VBP,VBP,DT,Finding,B,NA,0,0,B
the,DT,VBP,JJ,NA,B,NA,4,0,B
same,JJ,DT,NN,Qualitative_Concept,B,NA,0,0,B
day.,NN,JJ,``,NA,B,NA,5,0,B
``,``,NN,NN,NA,B,NA,0,0,B
],NN,``,end,NA,B,NA,0,0,B
[,NN,start,IN,NA,B,NA,0,0,B
at,IN,NN,JJ,NA,B,NA,0,0,B
first,JJ,IN,EX,Quantitative_Concept,B,NA,0,0,B
there,EX,JJ,VB,NA,B,NA,4,0,B
be,VB,EX,RB,Sign_or_Symptom,B,symptom,0,0,B
often,RB,VB,DT,Temporal_Concept,B,NA,5,0,B
a,DT,RB,NN,NA,B,NA,0,0,B
sore,NN,DT,NN,Sign_or_Symptom,B,symptom,3,0,B
throat,NN,NN,.,Sign_or_Symptom,I,symptom,3,0,I
.,.,NN,end,NA,B,NA,0,0,B
within,IN,start,DT,Spatial_Concept,B,NA,4,0,B
a,DT,IN,NN,NA,B,NA,0,0,B
day,NN,DT,CC,Temporal_Concept,B,NA,5,0,B
or,CC,NN,RB,NA,B,NA,0,0,B
so,RB,CC,DT,NA,B,NA,0,0,B
a,DT,RB,JJ,NA,B,NA,0,0,B
mild,JJ,DT,JJ,Qualitative_Concept,B,NA,0,0,B
dry,JJ,JJ,JJ,Qualitative_Concept,B,NA,1,0,B
ordinary,JJ,JJ,NN,NA,B,NA,4,8,B
cough,NN,JJ,NN,Sign_or_Symptom,B,symptom,1,0,B
develop,NN,NN,.,NA,B,NA,4,7,B
.,.,NN,end,NA,B,NA,0,0,B
at,IN,start,DT,NA,B,NA,0,0,B
this,DT,IN,NN,Eukaryote,B,NA,4,0,B
stage,NN,DT,JJ,Intellectual_Product,B,NA,0,0,B
i,JJ,NN,VBP,Intellectual_Product,I,NA,0,0,B
feel,VBP,JJ,RB,Mental_Process,B,NA,0,0,B
mildly,RB,VBP,JJ,Qualitative_Concept,B,NA,0,0,B
unwell,JJ,RB,CC,NA,B,NA,0,0,B
and,CC,JJ,VBP,Idea_or_Concept,B,NA,4,0,B
have,VBP,CC,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VBP,RB,NA,B,NA,0,0,B
slightly,RB,DT,JJ,Qualitative_Concept,B,NA,4,8,B
high,JJ,RB,NN,Sign_or_Symptom,B,symptom,4,3,B
temperature,NN,JJ,NN,Phenomenon_or_Process,I,NA,0,0,B
fever,NN,NN,.,Sign_or_Symptom,I,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,Intellectual_Product,I,NA,0,0,B
have,VBP,NNS,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VBP,NN,NA,B,NA,0,0,B
runny,NN,DT,NN,Sign_or_Symptom,B,symptom,0,0,B
nose,NN,NN,.,Sign_or_Symptom,I,symptom,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
during,IN,start,DT,Temporal_Concept,B,NA,0,0,B
a,DT,IN,NN,NA,B,NA,0,0,B
bout,NN,DT,IN,Finding,B,NA,0,0,B
of,IN,NN,NN,Finding,I,NA,0,0,B
cough,NN,IN,NN,Sign_or_Symptom,B,symptom,1,0,B
i,NN,NN,RB,Intellectual_Product,I,NA,0,0,B
repeatedly,RB,NN,VBD,Functional_Concept,B,NA,0,0,B
cough,VBD,RB,IN,Sign_or_Symptom,B,symptom,1,0,B
over,IN,VBD,CC,Spatial_Concept,B,NA,0,0,B
and,CC,IN,RB,Idea_or_Concept,B,NA,4,0,B
over,RB,CC,RB,Spatial_Concept,B,NA,0,0,B
again,RB,RB,.,NA,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
the,DT,start,NN,NA,B,NA,4,0,B
face,NN,DT,RB,Body_Location_or_Region,B,organ,2,0,B
often,RB,NN,VBP,Temporal_Concept,B,NA,5,0,B
go,VBP,RB,JJ,NA,B,NA,0,0,B
red,JJ,VBP,CC,Qualitative_Concept,B,NA,4,15,B
and,CC,JJ,DT,Idea_or_Concept,B,NA,4,0,B
the,DT,CC,NN,NA,B,NA,4,0,B
body,NN,DT,JJ,Anatomical_Structure,B,organ,2,0,B
become,JJ,NN,NN,NA,B,NA,0,0,B
tense,NN,JJ,.,Sign_or_Symptom,B,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
eventually,RB,start,EX,NA,B,NA,0,0,B
there,EX,RB,VB,NA,B,NA,4,0,B
be,VB,EX,DT,Sign_or_Symptom,B,symptom,0,0,B
a,DT,VB,JJ,NA,B,NA,0,0,B
desperate,JJ,DT,NN,NA,B,NA,0,0,B
attempt,NN,JJ,TO,Event,B,NA,0,0,B
to,TO,NN,VB,NA,B,NA,0,0,B
breathe,VB,TO,IN,Physiologic_Function,B,symptom,1,0,B
in,IN,VB,WDT,NA,B,NA,0,0,B
which,WDT,IN,MD,NA,B,NA,0,0,B
may,MD,WDT,VB,Temporal_Concept,B,NA,5,1,B
cause,VB,MD,DT,Functional_Concept,B,NA,0,0,B
a,DT,VB,NN,NA,B,NA,0,0,B
whoop,NN,DT,NN,Sign_or_Symptom,B,symptom,0,0,B
sound,NN,NN,.,Natural_Phenomenon_or_Process,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
each,DT,start,NN,Quantitative_Concept,B,NA,0,0,B
bout,NN,DT,IN,Finding,B,NA,0,0,B
of,IN,NN,NN,Finding,I,NA,0,0,B
cough,NN,IN,RB,Sign_or_Symptom,B,symptom,1,0,B
typically,RB,NN,JJ,NA,B,NA,0,0,B
last,JJ,RB,CD,Qualitative_Concept,B,NA,4,10,B
1,CD,JJ,CD,Finding,B,NA,0,0,B
2,CD,CD,NNS,Finding,I,NA,0,0,B
minutes,NNS,CD,.,Temporal_Concept,B,NA,5,0,B
.,.,NNS,end,NA,B,NA,0,0,B
several,JJ,start,NNS,Quantitative_Concept,B,NA,4,8,B
bouts,NNS,JJ,IN,Finding,B,NA,0,0,B
of,IN,NNS,NN,Finding,I,NA,0,0,B
cough,NN,IN,MD,Sign_or_Symptom,B,symptom,1,0,B
may,MD,NN,VB,Temporal_Concept,B,NA,5,1,B
occur,VB,MD,RB,Activity,B,NA,0,0,B
together,RB,VB,CC,Qualitative_Concept,B,NA,0,0,B
and,CC,RB,JJ,Idea_or_Concept,B,NA,4,0,B
last,JJ,CC,JJ,Qualitative_Concept,B,NA,4,10,B
several,JJ,JJ,NNS,Quantitative_Concept,B,NA,4,8,B
minutes,NNS,JJ,IN,Temporal_Concept,B,NA,5,0,B
in,IN,NNS,JJ,NA,B,NA,0,0,B
total,JJ,IN,.,Qualitative_Concept,B,NA,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
it,PRP,start,VB,NA,B,NA,0,0,B
be,VB,PRP,JJ,Sign_or_Symptom,B,symptom,0,0,B
common,JJ,VB,TO,Quantitative_Concept,B,NA,4,8,B
to,TO,JJ,VB,NA,B,NA,0,0,B
be,VB,TO,JJ,Sign_or_Symptom,B,symptom,0,0,B
sick,JJ,VB,NN,Sign_or_Symptom,I,symptom,1,0,B
vomit,NN,JJ,IN,Body_Substance,B,organ,1,0,B
at,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
end,NN,DT,IN,Spatial_Concept,B,NA,0,0,B
of,IN,NN,DT,Finding,I,NA,0,0,B
a,DT,IN,NN,NA,B,NA,0,0,B
bout,NN,DT,IN,Finding,B,NA,0,0,B
of,IN,NN,NN,Finding,I,NA,0,0,B
coughing.,NN,IN,POS,NA,B,NA,0,0,B
',POS,NN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,JJ,start,NN,NA,B,NA,0,0,B
hi,NN,JJ,NN,NA,B,NA,0,0,B
guy,NN,NN,NN,NA,B,NA,0,0,B
i,NN,NN,VB,NA,B,NA,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
30,CD,VB,NNS,NA,B,NA,0,0,B
years,NNS,CD,VBG,Temporal_Concept,B,NA,5,0,B
oldworking,VBG,NNS,IN,NA,B,NA,0,0,B
in,IN,VBG,DT,NA,B,NA,0,0,B
a,DT,IN,JJ,NA,B,NA,0,0,B
small,JJ,DT,NN,Quantitative_Concept,B,NA,3,0,B
firm,NN,JJ,.,Qualitative_Concept,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VB,NA,B,NA,0,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
very,RB,VB,JJ,Qualitative_Concept,B,NA,4,0,B
introvert,JJ,RB,.,Finding,B,NA,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
i,JJ,start,VBP,NA,B,NA,0,0,B
feel,VBP,JJ,RB,Mental_Process,B,NA,0,0,B
very,RB,VBP,RB,Qualitative_Concept,B,NA,4,0,B
awkward,RB,RB,IN,NA,B,NA,0,0,B
in,IN,RB,JJ,NA,B,NA,0,0,B
public,JJ,IN,NN,Spatial_Concept,B,NA,0,0,B
place,NN,JJ,IN,Spatial_Concept,I,NA,2,0,B
like,IN,NN,NNS,Mental_Process,B,NA,0,0,B
shopsmarkets,NNS,IN,.,NA,B,NA,0,0,B
.,.,NNS,end,NA,B,NA,0,0,B
i,JJ,start,VBP,NA,B,NA,0,0,B
find,VBP,JJ,PRP,Finding,B,NA,0,0,B
myself,PRP,VBP,IN,NA,B,NA,0,0,B
in,IN,PRP,NNS,NA,B,NA,0,0,B
difficulties,NNS,IN,IN,Finding,B,NA,4,3,B
while,IN,NNS,NN,Idea_or_Concept,B,NA,4,15,B
travel,NN,IN,IN,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
in,IN,NN,NN,NA,B,NA,0,0,B
bus,NN,IN,CC,Manufactured_Object,B,NA,0,0,B
or,CC,NN,NN,NA,B,NA,0,0,B
train,NN,CC,.,Manufactured_Object,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
when,WRB,start,NN,Qualitative_Concept,B,NA,0,0,B
i,NN,WRB,VB,NA,B,NA,0,0,B
be,VB,NN,IN,NA,B,NA,0,0,B
in,IN,VB,NN,NA,B,NA,0,0,B
place,NN,IN,IN,Spatial_Concept,I,NA,2,0,B
like,IN,NN,DT,Mental_Process,B,NA,0,0,B
these,DT,IN,PRP$,Intellectual_Product,B,NA,4,0,B
my,PRP$,DT,NN,NA,B,NA,0,0,B
heart,NN,PRP$,NN,Organ_or_Tissue_Function,B,NA,2,0,B
beat,NN,NN,JJ,Organ_or_Tissue_Function,I,NA,0,0,B
fastermy,JJ,NN,NN,NA,B,NA,0,0,B
mouth,NN,JJ,JJ,Disease_or_Syndrome,B,disease,2,0,B
dry,JJ,NN,CC,Disease_or_Syndrome,I,disease,1,0,B
and,CC,JJ,JJ,Idea_or_Concept,B,NA,4,0,B
i,JJ,CC,VBP,NA,B,NA,0,0,B
start,VBP,JJ,NN,Temporal_Concept,B,NA,0,0,B
sweat,NN,VBP,.,Body_Substance,B,organ,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
what,WP,start,VB,NA,B,NA,0,0,B
be,VB,WP,PRP$,NA,B,NA,0,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
problem,NN,PRP$,.,Finding,B,NA,0,0,B
?,.,NN,end,NA,B,NA,0,0,B
how,WRB,start,MD,NA,B,NA,0,0,B
can,MD,WRB,VB,Quantitative_Concept,B,NA,4,8,B
i,VB,MD,VB,NA,B,NA,0,0,B
get,VB,VB,JJ,NA,B,NA,0,0,B
rid,JJ,VB,IN,NA,B,NA,0,0,B
of,IN,JJ,PRP,NA,B,NA,0,0,B
it,PRP,IN,.,NA,B,NA,0,0,B
?,.,PRP,.,NA,B,NA,0,0,B
?,.,.,'',NA,B,NA,0,0,B
','',.,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,NN,start,NN,NA,B,NA,0,0,B
i,NN,NN,VB,NA,B,NA,0,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
pregnant,JJ,VB,CC,Finding,B,NA,1,0,B
and,CC,JJ,CD,Idea_or_Concept,B,NA,4,0,B
37,CD,CC,NNS,NA,B,NA,0,0,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B
old,JJ,NNS,.,Temporal_Concept,B,NA,4,14,B
.,.,JJ,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B
high,JJ,VBP,NN,Disease_or_Syndrome,B,disease,3,0,B
blood,NN,JJ,NN,Disease_or_Syndrome,I,disease,3,0,I
pressure,NN,NN,NN,Disease_or_Syndrome,I,disease,3,0,I
level,NN,NN,.,Pharmacologic_Substance,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
my,PRP$,start,JJ,NA,B,NA,0,0,B
urin,JJ,PRP$,NN,NA,B,NA,0,0,B
test,NN,JJ,NN,Quantitative_Concept,B,NA,6,3,B
show,NN,NN,JJ,Animal,B,NA,0,0,B
small,JJ,NN,NN,Quantitative_Concept,B,NA,3,0,B
amount,NN,JJ,IN,Quantitative_Concept,I,NA,0,0,B
of,IN,NN,NN,Spatial_Concept,I,NA,0,0,B
protein,NN,IN,IN,Biologically_Active_Substance,B,NA,3,0,B
in,IN,NN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
urine,NN,PRP$,.,Body_Substance,B,organ,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
mother,NN,PRP$,VBP,Family_Group,B,NA,4,13,B
have,VBP,NN,VBN,Qualitative_Concept,B,NA,0,0,B
have,VBN,VBP,VBN,Qualitative_Concept,B,NA,0,0,B
pre,VBN,VBN,NN,Pathologic_Function,B,NA,0,0,B
eclampsia,NN,VBN,.,Pathologic_Function,I,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B
severe,JJ,VBP,NNS,Sign_or_Symptom,B,symptom,4,2,B
headaches,NNS,JJ,WDT,Sign_or_Symptom,I,symptom,1,0,B
that,WDT,NNS,VBP,NA,B,NA,4,0,B
do,VBP,WDT,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
go,VB,RB,RB,NA,B,NA,0,0,B
away,RB,VB,.,NA,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
problems,NNS,start,IN,Idea_or_Concept,B,NA,3,0,B
with,IN,NNS,PRP$,Qualitative_Concept,B,NA,4,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
vision,NN,PRP$,JJ,Organism_Function,B,symptom,0,0,B
such,JJ,NN,IN,NA,B,NA,0,0,B
as,IN,JJ,JJ,NA,B,NA,0,0,B
blur,JJ,IN,NN,Sign_or_Symptom,B,symptom,0,0,B
vision,NN,JJ,NN,Organism_Function,B,symptom,0,0,B
flash,NN,NN,NN,Finding,I,NA,0,0,B
light,NN,NN,CC,Sign_or_Symptom,I,symptom,4,8,B
or,CC,NN,NN,NA,B,NA,0,0,B
spot,NN,CC,IN,Fish,B,NA,0,0,B
in,IN,NN,NN,NA,B,NA,0,0,B
front,NN,IN,IN,Functional_Concept,B,NA,4,1,B
of,IN,NN,PRP$,Spatial_Concept,I,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
eye,NN,PRP$,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
tummy,JJ,start,JJ,NA,B,NA,0,0,B
abdominal,JJ,JJ,NN,Sign_or_Symptom,B,symptom,1,0,B
pain,NN,JJ,.,Sign_or_Symptom,I,symptom,1,0,I
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NN,NA,B,NA,4,0,B
pain,NN,DT,WDT,Sign_or_Symptom,I,symptom,1,0,I
that,WDT,NN,VBP,NA,B,NA,4,0,B
occur,VBP,WDT,IN,Activity,B,NA,0,0,B
in,IN,VBP,DT,NA,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
upper,JJ,DT,NN,Spatial_Concept,B,NA,0,0,B
part,NN,JJ,IN,Spatial_Concept,B,NA,0,0,B
of,IN,NN,PRP$,Spatial_Concept,I,NA,0,0,B
my,PRP$,IN,NNS,NA,B,NA,0,0,B
abdomen,NNS,PRP$,RB,Body_Location_or_Region,B,organ,2,0,B
just,RB,NNS,IN,NA,B,NA,0,0,B
below,IN,RB,PRP$,Spatial_Concept,B,NA,4,1,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
rib,NN,PRP$,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
especially,RB,NN,IN,NA,B,NA,4,8,B
on,IN,RB,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B
right,JJ,PRP$,NN,Spatial_Concept,B,NA,4,1,B
side,NN,JJ,.,Spatial_Concept,I,NA,4,1,B
.,.,NN,end,NA,B,NA,0,0,B
vomit,NN,start,RB,Body_Substance,B,organ,1,0,B
later,RB,NN,IN,Temporal_Concept,B,NA,4,10,B
in,IN,RB,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
pregnancy,NN,PRP$,RB,Organism_Function,B,symptom,1,0,B
not,RB,NN,DT,Finding,I,NA,4,5,B
the,DT,RB,NN,NA,B,NA,4,0,B
morning,NN,DT,NN,Sign_or_Symptom,B,symptom,5,0,B
sickness,NN,NN,IN,Sign_or_Symptom,I,symptom,0,0,B
of,IN,NN,JJ,Spatial_Concept,I,NA,0,0,B
early,JJ,IN,NN,Disease_or_Syndrome,B,disease,0,0,B
pregnancy,NN,JJ,.,Organism_Function,B,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
sudden,JJ,start,NN,Qualitative_Concept,B,NA,0,0,B
swell,NN,JJ,CC,Pathologic_Function,B,NA,1,0,B
or,CC,NN,NN,NA,B,NA,0,0,B
puffiness,NN,CC,IN,NA,B,NA,0,0,B
of,IN,NN,PRP$,Spatial_Concept,I,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
hand,NN,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
face,NN,NN,CC,Body_Location_or_Region,B,organ,2,0,B
or,CC,NN,NNS,NA,B,NA,0,0,B
feet,NNS,CC,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NNS,end,NA,B,NA,0,0,B
not,RB,start,VB,Finding,I,NA,4,5,B
be,VB,RB,JJ,NA,B,NA,0,0,B
able,JJ,VB,TO,Finding,B,NA,0,0,B
to,TO,JJ,VB,NA,B,NA,0,0,B
feel,VB,TO,PRP$,Mental_Process,B,NA,0,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
baby,NN,PRP$,NN,Patient_or_Disabled_Group,B,NA,0,0,B
move,NN,NN,IN,Organism_Function,B,symptom,0,0,B
as,IN,NN,NN,NA,B,NA,0,0,B
much.,NN,IN,'',NA,B,NA,0,0,B
','',NN,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,JJ,start,NN,NA,B,NA,0,0,B
hi,NN,JJ,.,NA,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VB,NA,B,NA,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
35,CD,VB,NN,NA,B,NA,0,0,B
year,NN,CD,JJ,Temporal_Concept,B,NA,5,0,B
old,JJ,NN,NN,Temporal_Concept,B,NA,4,14,B
female,NN,JJ,NN,Organism_Attribute,B,NA,4,13,B
live,NN,NN,IN,Qualitative_Concept,B,NA,2,0,B
in,IN,NN,NN,Spatial_Concept,I,NA,0,0,B
kentucky,NN,IN,.,Geographic_Area,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
since,IN,start,NN,Temporal_Concept,B,NA,0,0,B
i,NN,IN,VB,NA,B,NA,0,0,B
be,VB,NN,IN,NA,B,NA,0,0,B
in,IN,VB,PRP$,Spatial_Concept,I,NA,0,0,B
my,PRP$,IN,CD,NA,B,NA,0,0,B
20,CD,PRP$,VB,NA,B,NA,0,0,B
be,VB,CD,VBN,NA,B,NA,0,0,B
i,VBN,VB,VBP,NA,B,NA,0,0,B
have,VBP,VBN,VBN,Qualitative_Concept,B,NA,0,0,B
have,VBN,VBP,VBN,Qualitative_Concept,B,NA,0,0,B
osteoarthritis,VBN,VBN,IN,Disease_or_Syndrome,B,disease,3,0,B
in,IN,VBN,PRP$,Spatial_Concept,I,NA,0,0,B
my,PRP$,IN,NNS,NA,B,NA,0,0,B
hips,NNS,PRP$,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
but,CC,NNS,IN,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
for,IN,CC,DT,Qualitative_Concept,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B
year,NN,JJ,NN,Temporal_Concept,B,NA,5,0,B
pain,NN,NN,VBP,Sign_or_Symptom,B,symptom,3,0,I
have,VBP,NN,VBN,Qualitative_Concept,B,NA,0,0,B
spread,VBN,VBP,TO,Qualitative_Concept,B,NA,4,7,B
to,TO,VBN,JJ,Functional_Concept,I,NA,0,0,B
other,JJ,TO,NN,Pharmacologic_Substance,B,NA,4,13,B
joint,NN,JJ,CC,Body_Space_or_Junction,B,NA,3,0,B
and,CC,NN,IN,Idea_or_Concept,B,NA,4,0,B
for,IN,CC,DT,Qualitative_Concept,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
past,JJ,DT,NN,Temporal_Concept,B,NA,4,10,B
couple,NN,JJ,IN,Family_Group,B,NA,0,0,B
of,IN,NN,NNS,NA,B,NA,0,0,B
months,NNS,IN,DT,Temporal_Concept,B,NA,5,0,B
the,DT,NNS,NN,NA,B,NA,4,0,B
pain,NN,DT,IN,Sign_or_Symptom,B,symptom,3,0,I
in,IN,NN,PRP$,Spatial_Concept,I,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
