word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
retroviruses,NNS,DT,.,Virus,B,NA,0,0,B,disease,B
?,.,NNS,'',NA,B,NA,0,0,B,others,B
'','',.,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,JJ,NA,B,NA,0,0,B,others,B
experience,JJ,VB,JJ,Mental_Process,B,NA,0,0,B,others,B
visual,JJ,JJ,NNS,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
hallucinations,NNS,JJ,IN,Sign_or_Symptom,I,symptom,1,0,B,symptom,i
in,IN,NNS,JJ,NA,B,NA,0,0,B,others,B
low,JJ,IN,NN,Qualitative_Concept,B,NA,4,4,B,modifier,B
light,NN,JJ,.,Natural_Phenomenon_or_Process,B,NA,4,8,B,modifier,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
this,DT,start,VB,Eukaryote,B,NA,4,0,B,others,B
be,VB,DT,VB,NA,B,NA,0,0,B,others,B
be,VB,VB,VBN,NA,B,NA,0,0,B,others,B
frighten,VBN,VB,CC,Mental_Process,B,NA,0,0,B,others,B
or,CC,VBN,JJ,NA,B,NA,0,0,B,others,B
distress,JJ,CC,RB,Mental_Process,B,NA,4,3,B,modifier,B
particularly,RB,JJ,WRB,NA,B,NA,4,8,B,modifier,i
when,WRB,RB,PRP,Temporal_Concept,B,NA,0,0,B,others,B
it,PRP,WRB,RB,NA,B,NA,0,0,B,others,B
first,RB,PRP,VBZ,Quantitative_Concept,B,NA,0,0,B,others,B
occur,VBZ,RB,CC,Activity,B,NA,0,0,B,others,B
and,CC,VBZ,VB,Idea_or_Concept,B,NA,4,0,B,others,B
i,VB,CC,VBP,NA,B,NA,0,0,B,others,B
do,VBP,VB,RB,Qualitative_Concept,B,NA,0,0,B,others,B
not,RB,VBP,VB,Qualitative_Concept,I,NA,4,5,B,modifier,B
know,VB,RB,DT,Qualitative_Concept,I,NA,0,0,B,others,i
the,DT,VB,NN,NA,B,NA,4,0,B,others,B
cause,NN,DT,.,Conceptual_Entity,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
go,VBN,VB,JJ,NA,B,NA,0,0,B,others,B
mad,JJ,VBN,CC,Mental_Process,B,NA,0,0,B,others,B
and,CC,JJ,VBP,Idea_or_Concept,B,NA,4,0,B,others,B
believe,VBP,CC,EX,NA,B,NA,0,0,B,others,B
there,EX,VBP,MD,NA,B,NA,4,0,B,others,B
could,MD,EX,VB,NA,B,NA,0,0,B,others,B
be,VB,MD,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,JJ,NA,B,NA,0,0,B,others,B
supernatural,JJ,DT,NN,NA,B,NA,0,0,B,others,B
cause,NN,JJ,.,Conceptual_Entity,B,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,JJ,NA,B,NA,4,0,B,others,B
visual,JJ,DT,NNS,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
hallucinations,NNS,JJ,VB,Sign_or_Symptom,I,symptom,1,0,B,symptom,i
be,VB,NNS,VB,NA,B,NA,0,0,B,others,B
be,VB,VB,JJ,NA,B,NA,0,0,B,others,B
black,JJ,VB,CC,Pharmacologic_Substance,B,NA,4,15,B,modifier,B
and,CC,JJ,JJ,Idea_or_Concept,B,NA,4,0,B,others,i
white,JJ,CC,CC,Pharmacologic_Substance,I,NA,4,15,B,modifier,i
or,CC,JJ,IN,NA,B,NA,0,0,B,others,B
in,IN,CC,NN,NA,B,NA,0,0,B,others,B
colour,NN,IN,.,Natural_Phenomenon_or_Process,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
they,PRP,start,VB,NA,B,NA,4,0,B,others,B
be,VB,PRP,RB,NA,B,NA,0,0,B,others,B
just,RB,VB,VB,NA,B,NA,0,0,B,others,B
involve,VB,RB,NN,Functional_Concept,B,NA,0,0,B,others,B
pattern,NN,VB,NN,Spatial_Concept,B,NA,0,0,B,others,B
wall,NN,NN,CC,Manufactured_Object,B,NA,0,0,B,others,i
or,CC,NN,NNS,NA,B,NA,0,0,B,others,i
grids,NNS,CC,.,Manufactured_Object,B,NA,0,0,B,others,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
more,RBR,start,RB,Functional_Concept,B,NA,4,7,B,modifier,i
often,RB,RBR,RB,Temporal_Concept,B,NA,5,0,B,time,B
however,RB,RB,PRP,NA,B,NA,4,0,B,others,B
they,PRP,RB,VB,NA,B,NA,4,0,B,others,B
be,VB,PRP,JJ,NA,B,NA,0,0,B,others,B
complicate,JJ,VB,NN,Functional_Concept,B,NA,0,0,B,others,B
move,NN,JJ,NN,Organism_Function,B,symptom,0,0,B,symptom,i
image,NN,NN,.,Entity,B,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
face,NN,DT,VBP,Body_Location_or_Region,B,organ,2,0,B,organ,B
include,VBP,NN,NNS,Idea_or_Concept,B,NA,0,0,B,others,B
people,NNS,VBP,WP,Population_Group,B,NA,0,0,B,others,B
who,WP,NNS,VBP,NA,B,NA,0,0,B,others,B
have,VBP,WP,VBN,Organism_Function,B,symptom,0,0,B,others,B
die,VBN,VBP,.,Organism_Function,I,symptom,0,0,B,others,B
.,.,VBN,end,NA,B,NA,0,0,B,others,B
plant,NN,start,NN,Plant,B,NA,2,0,B,others,B
tree,NN,NN,CC,Plant,B,NA,0,0,B,others,B
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
beautiful,JJ,CC,NN,NA,B,NA,0,0,B,others,B
countryside,NN,JJ,NNS,NA,B,NA,0,0,B,others,B
scenes,NNS,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,NNS,RB,NA,B,NA,0,0,B,others,B
also,RB,VB,JJ,NA,B,NA,0,0,B,others,B
common.,JJ,RB,``,NA,B,NA,4,8,B,others,B
``,``,JJ,NN,NA,B,NA,0,0,B,others,B
],NN,``,end,NA,B,NA,0,0,B,others,B
[,NN,start,NNS,NA,B,NA,0,0,B,others,B
i,NNS,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
essential,JJ,VBP,NN,Disease_or_Syndrome,B,disease,0,0,B,symptom,B
tremor,NN,JJ,WDT,Disease_or_Syndrome,I,disease,1,0,B,symptom,i
that,WDT,NN,VBP,NA,B,NA,4,0,B,others,B
have,VBP,WDT,VB,Qualitative_Concept,B,NA,0,0,B,others,B
be,VB,VBP,RB,NA,B,NA,0,0,B,others,B
well,RB,VB,VB,Manufactured_Object,B,NA,1,0,B,others,B
control,VB,RB,IN,Conceptual_Entity,B,NA,0,0,B,others,B
with,IN,VB,NN,Qualitative_Concept,B,NA,4,0,B,others,B
medication,NN,IN,.,Pharmacologic_Substance,B,NA,6,1,B,medication,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
they,PRP,start,VBP,NA,B,NA,4,0,B,others,B
have,VBP,PRP,RB,Qualitative_Concept,B,NA,0,0,B,others,B
really,RB,VBP,VB,NA,B,NA,0,0,B,others,B
be,VB,RB,NN,NA,B,NA,0,0,B,others,B
flare,NN,VB,DT,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
this,DT,NN,JJ,Eukaryote,B,NA,4,0,B,others,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B,modifier,B
week,NN,JJ,.,Temporal_Concept,B,NA,5,0,B,time,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
they,PRP,start,RB,NA,B,NA,4,0,B,others,B
only,RB,PRP,VBP,Quantitative_Concept,B,NA,0,0,B,others,B
change,VBP,RB,DT,Functional_Concept,B,NA,0,0,B,others,B
that,DT,VBP,VBP,NA,B,NA,4,0,B,others,B
come,VBP,DT,TO,Organic_Chemical,B,NA,0,0,B,others,B
to,TO,VBP,VB,NA,B,NA,0,0,B,others,B
mind,VB,TO,VB,Mental_Process,B,NA,0,0,B,others,B
be,VB,VB,IN,NA,B,NA,0,0,B,others,B
that,IN,VB,NN,NA,B,NA,4,0,B,others,B
i,NN,IN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,VB,Qualitative_Concept,B,NA,0,0,B,others,B
be,VB,VBP,IN,NA,B,NA,0,0,B,others,B
out,IN,VB,IN,Spatial_Concept,B,NA,3,0,B,others,B
of,IN,IN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B,others,B
thyroid,JJ,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
medicine,NN,JJ,IN,Biomedical_Occupation_or_Discipline,B,NA,6,1,B,medication,i
for,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B,modifier,B
couple,NN,JJ,IN,Family_Group,B,NA,0,0,B,others,i
of,IN,NN,NNS,NA,B,NA,0,0,B,others,i
weeks,NNS,IN,.,Temporal_Concept,B,NA,5,0,B,time,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
do,VBP,start,NN,NA,B,NA,0,0,B,others,B
anyone,NN,VBP,VB,NA,B,NA,0,0,B,others,B
think,VB,NN,DT,Mental_Process,B,NA,4,8,B,others,B
this,DT,VB,MD,Eukaryote,B,NA,4,0,B,others,B
could,MD,DT,VB,NA,B,NA,0,0,B,others,B
be,VB,MD,WP,NA,B,NA,0,0,B,others,B
what,WP,VB,VB,NA,B,NA,0,0,B,others,B
be,VB,WP,NN,NA,B,NA,0,0,B,others,B
cause,NN,VB,PRP$,Functional_Concept,B,NA,0,0,B,others,B
my,PRP$,NN,NN,NA,B,NA,0,0,B,others,B
flair,NN,PRP$,.,NA,B,NA,0,0,B,others,B
?,.,NN,'',NA,B,NA,0,0,B,others,B
'','',.,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NNS,start,VBP,NA,B,NA,0,0,B,others,B
diagnose,VBP,NNS,IN,Finding,B,NA,0,0,B,others,B
with,IN,VBP,NN,Qualitative_Concept,B,NA,4,0,B,others,B
crohn,NN,IN,VB,Disease_or_Syndrome,B,disease,0,0,B,disease,B
be,VB,NN,IN,NA,B,NA,0,0,B,others,B
in,IN,VB,CD,NA,B,NA,0,0,B,others,B
2008,CD,IN,.,NA,B,NA,0,0,B,modifier,B
.,.,CD,end,NA,B,NA,0,0,B,others,B
very,RB,start,RB,Qualitative_Concept,B,NA,4,0,B,others,B
unwell,RB,RB,IN,NA,B,NA,0,0,B,others,B
for,IN,RB,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
many,JJ,IN,NNS,Quantitative_Concept,B,NA,4,12,B,modifier,B
years,NNS,JJ,.,Temporal_Concept,B,NA,5,0,B,time,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
try,VB,start,JJ,NA,B,NA,0,0,B,others,B
different,JJ,VB,NNS,Qualitative_Concept,B,NA,0,0,B,others,B
meds,NNS,JJ,CC,NA,B,NA,6,1,B,medication,B
but,CC,NNS,JJ,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
untolerated/,JJ,CC,DT,NA,B,NA,0,0,B,others,B
no,DT,JJ,NN,Finding,B,NA,0,0,B,others,B
difference,NN,DT,.,Quantitative_Concept,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
occasional,JJ,start,RB,Finding,B,NA,4,8,B,modifier,B
back,RB,JJ,NN,Body_Location_or_Region,B,organ,1,0,B,modifier,i
pain,NN,RB,CC,Sign_or_Symptom,B,symptom,1,0,I,symptom,i
but,CC,NN,NN,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
nothing,NN,CC,IN,Finding,B,NA,4,5,B,others,B
like,IN,NN,IN,Mental_Process,B,NA,0,0,B,others,B
since,IN,IN,JJ,Temporal_Concept,B,NA,0,0,B,others,B
i,JJ,IN,VBP,NA,B,NA,0,0,B,others,B
start,VBP,JJ,VB,Temporal_Concept,B,NA,0,0,B,others,B
infliximab,VB,VBP,IN,Immunologic_Factor,B,NA,6,1,B,medication,B
about,IN,VB,CD,Qualitative_Concept,B,NA,0,0,B,others,B
6,CD,IN,NNS,NA,B,NA,0,0,B,modifier,B
months,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,time,i
ago,RB,NNS,.,NA,B,NA,4,10,B,modifier,i
.,.,RB,end,NA,B,NA,0,0,B,others,B
consultant,NN,start,NN,Professional_or_Occupational_Group,B,NA,0,0,B,others,B
request,NN,NN,DT,Functional_Concept,B,NA,0,0,B,others,B
a,DT,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
break,NN,DT,IN,Phenomenon_or_Process,B,NA,0,0,B,others,B
for,IN,NN,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
few,JJ,IN,NNS,Quantitative_Concept,B,NA,4,8,B,modifier,B
weeks,NNS,JJ,TO,Temporal_Concept,B,NA,5,0,B,time,i
to,TO,NNS,VB,Functional_Concept,I,NA,0,0,B,others,B
see,VB,TO,IN,Activity,B,NA,0,0,B,others,B
if,IN,VB,VB,NA,B,NA,0,0,B,others,B
pain,VB,IN,JJ,Sign_or_Symptom,B,symptom,1,0,I,symptom,B
subside,JJ,VB,RB,NA,B,NA,0,0,B,others,B
not,RB,JJ,DT,Functional_Concept,B,NA,4,5,B,modifier,i
a,DT,RB,NN,Qualitative_Concept,B,NA,0,0,B,others,i
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B,others,i
of,IN,NN,NN,NA,B,NA,0,0,B,others,B
difference,NN,IN,.,Quantitative_Concept,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
have,VB,start,DT,Qualitative_Concept,B,NA,0,0,B,others,B
another,DT,VB,NN,NA,B,NA,0,0,B,others,B
infusion,NN,DT,DT,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B,symptom,B
this,DT,NN,NN,Eukaryote,B,NA,4,0,B,others,B
week,NN,DT,JJ,Temporal_Concept,B,NA,5,0,B,time,B
constant,JJ,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
pain,NN,JJ,IN,Sign_or_Symptom,B,symptom,1,0,I,symptom,i
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
back,JJ,DT,NN,Body_Location_or_Region,B,organ,1,0,B,organ,B
worse,NN,JJ,IN,Finding,B,NA,4,2,B,modifier,B
at,IN,NN,NN,Temporal_Concept,B,NA,0,0,B,others,i
night,NN,IN,NN,Temporal_Concept,I,NA,5,0,B,time,i
break,NN,NN,NN,Phenomenon_or_Process,B,NA,0,0,B,others,B
sleep,NN,NN,JJ,Organism_Function,B,symptom,1,0,B,symptom,i
due,JJ,NN,TO,Functional_Concept,B,NA,0,0,B,others,B
to,TO,JJ,VB,Functional_Concept,I,NA,0,0,B,others,B
pain,VB,TO,.,Sign_or_Symptom,B,symptom,1,0,I,symptom,B
.,.,VB,end,NA,B,NA,0,0,B,others,B
i,NN,start,RB,NA,B,NA,0,0,B,others,B
just,RB,NN,VB,NA,B,NA,0,0,B,others,B
wonder,VB,RB,IN,NA,B,NA,0,0,B,others,B
if,IN,VB,NN,NA,B,NA,0,0,B,others,B
anyone,NN,IN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
similar,JJ,VBP,NN,Qualitative_Concept,B,NA,0,0,B,others,B
experience,NN,JJ,VB,Mental_Process,B,NA,0,0,B,others,B
be,VB,NN,IN,NA,B,NA,0,0,B,others,B
on,IN,VB,JJ,NA,B,NA,0,0,B,others,B
infliximab,JJ,IN,NN,Immunologic_Factor,B,NA,6,1,B,medication,B
infusion.,NN,JJ,``,NA,B,NA,0,0,B,others,B
``,``,NN,NN,NA,B,NA,0,0,B,others,B
],NN,``,end,NA,B,NA,0,0,B,others,B
[,NN,start,RB,NA,B,NA,0,0,B,others,B
there,RB,NN,VB,NA,B,NA,4,0,B,others,B
be,VB,RB,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,JJ,NA,B,NA,0,0,B,others,B
thick,JJ,DT,JJ,Qualitative_Concept,B,NA,4,7,B,modifier,B
gray,JJ,JJ,NN,Quantitative_Concept,B,NA,0,0,B,others,i
coat,NN,JJ,IN,Quantitative_Concept,B,NA,0,0,B,others,i
on,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
throat,NN,DT,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B,others,B
tonsils,NNS,CC,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NNS,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,DT,Qualitative_Concept,B,NA,0,0,B,others,B
a,DT,VBP,NNS,NA,B,NA,0,0,B,others,B
feverchills,NNS,DT,.,NA,B,NA,0,0,B,others,B
.,.,NNS,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
swell,VBN,VBP,NNS,Pathologic_Function,B,NA,1,0,B,symptom,B
glands,NNS,VBN,IN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
in,IN,NNS,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
necka,JJ,DT,JJ,NA,B,NA,2,0,B,organ,B
loud,JJ,JJ,NN,Qualitative_Concept,B,NA,0,0,B,others,B
bark,NN,JJ,NN,Plant,B,NA,0,0,B,others,B
cougha,NN,NN,VBD,NA,B,NA,1,0,B,symptom,B
sore,VBD,NN,JJ,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
throatbluish,JJ,VBD,NN,NA,B,NA,0,0,B,others,i
skin,NN,JJ,CC,Body_System,B,organ,2,0,B,organ,i
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
drool,NN,CC,.,Sign_or_Symptom,B,symptom,3,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
difficulty,NN,VBP,NN,Finding,B,NA,4,3,B,modifier,B
breathe,NN,NN,CC,Physiologic_Function,B,symptom,1,0,B,symptom,i
or,CC,NN,NNS,NA,B,NA,0,0,B,others,B
swallowingchanges,NNS,CC,IN,NA,B,NA,0,0,B,others,B
in,IN,NNS,NN,NA,B,NA,0,0,B,others,B
vision,NN,IN,CC,Organism_Function,B,symptom,0,0,B,others,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
slur,NN,CC,NN,Finding,B,NA,0,0,B,others,B
speech,NN,NN,.,Finding,I,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
pale,VBN,VBP,CC,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
and,CC,VBN,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
cold,JJ,CC,NN,Natural_Phenomenon_or_Process,B,NA,0,0,B,others,B
skin.,NN,JJ,POS,NA,B,NA,2,0,B,organ,i
',POS,NN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,JJ,start,NN,NA,B,NA,0,0,B,others,B
hello,NN,JJ,NN,NA,B,NA,0,0,B,others,B
guy,NN,NN,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,CD,NA,B,NA,0,0,B,others,B
40,CD,VB,NN,NA,B,NA,0,0,B,modifier,B
year,NN,CD,JJ,Temporal_Concept,B,NA,5,0,B,time,i
old,JJ,NN,NN,Temporal_Concept,B,NA,4,14,B,modifier,i
man,NN,JJ,.,Human,B,NA,4,12,B,modifier,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B,others,B
pain,NN,VBP,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
ache,NN,NN,NN,Sign_or_Symptom,I,symptom,1,0,B,symptom,B
discomfort,NN,NN,CC,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
tightness,NN,CC,IN,Qualitative_Concept,B,NA,0,0,B,symptom,B
across,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
front,NN,DT,IN,Functional_Concept,B,NA,4,1,B,modifier,B
of,IN,NN,DT,Functional_Concept,I,NA,0,0,B,others,i
the,DT,IN,NN,NA,B,NA,4,0,B,others,i
chest,NN,DT,WRB,Body_Location_or_Region,B,organ,2,0,B,organ,i
when,WRB,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
i,NN,WRB,VBP,NA,B,NA,0,0,B,others,B
exert,VBP,NN,PRP,Organism_Function,B,symptom,0,0,B,symptom,B
yourself,PRP,VBP,.,NA,B,NA,0,0,B,others,B
.,.,PRP,end,NA,B,NA,0,0,B,others,B
for,IN,start,NN,Qualitative_Concept,B,NA,0,0,B,others,B
example,NN,IN,WRB,Conceptual_Entity,B,NA,0,0,B,others,B
when,WRB,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
i,NN,WRB,VBP,NA,B,NA,0,0,B,others,B
walk,VBP,NN,IN,Daily_or_Recreational_Activity,B,normal_activity,0,0,B,others,B
up,IN,VBP,DT,NA,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
hill,NN,DT,CC,Spatial_Concept,B,NA,1,0,B,symptom,B
or,CC,NN,IN,NA,B,NA,0,0,B,others,B
against,IN,CC,DT,Qualitative_Concept,B,NA,0,0,B,others,B
a,DT,IN,JJ,NA,B,NA,0,0,B,others,B
strong,JJ,DT,NN,Qualitative_Concept,B,NA,4,8,B,modifier,B
cold,NN,JJ,NN,Natural_Phenomenon_or_Process,B,NA,0,0,B,others,i
wind,NN,NN,.,Natural_Phenomenon_or_Process,B,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,RB,NA,B,NA,0,0,B,others,B
also,RB,NN,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,RB,DT,Mental_Process,B,NA,0,0,B,others,B
the,DT,VBP,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
in,IN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
arm,NN,PRP$,NN,Body_Location_or_Region,B,organ,2,0,B,organ,B
jaw,NN,NN,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
neck,NN,NN,CC,Body_Location_or_Region,B,organ,2,0,B,organ,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
stomach,NN,CC,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,VBP,Sign_or_Symptom,B,symptom,1,0,B,others,B
do,VBP,NN,RB,Finding,B,NA,0,0,B,others,B
not,RB,VBP,RB,Finding,I,NA,4,5,B,modifier,i
usually,RB,RB,JJ,Intellectual_Product,B,NA,4,6,B,others,i
last,JJ,RB,JJ,Qualitative_Concept,B,NA,4,10,B,modifier,i
long,JJ,JJ,.,Qualitative_Concept,B,NA,0,0,B,others,i
.,.,JJ,end,NA,B,NA,0,0,B,others,B
it,PRP,start,MD,NA,B,NA,0,0,B,others,B
will,MD,PRP,RB,Mental_Process,B,NA,0,0,B,others,B
usually,RB,MD,VB,Intellectual_Product,B,NA,4,6,B,others,B
ease,VB,RB,IN,Mental_Process,B,NA,0,0,B,others,B
within,IN,VB,CD,Spatial_Concept,B,NA,4,0,B,others,i
10,CD,IN,NNS,Temporal_Concept,B,NA,0,0,B,modifier,i
minutes,NNS,CD,WRB,Temporal_Concept,I,NA,5,0,B,time,i
when,WRB,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
i,NN,WRB,VBP,NA,B,NA,0,0,B,others,B
rest,VBP,NN,.,Daily_or_Recreational_Activity,B,normal_activity,0,0,B,others,B
.,.,VBP,end,NA,B,NA,0,0,B,others,B
if,IN,start,NNS,NA,B,NA,0,0,B,others,B
i,NNS,IN,VBP,NA,B,NA,0,0,B,others,B
take,VBP,NNS,DT,Health_Care_Activity,B,medication,0,0,B,others,B
some,DT,VBP,NN,Quantitative_Concept,B,NA,4,8,B,others,B
glyceryl,NN,DT,NN,Pharmacologic_Substance,B,NA,0,0,B,medication,B
trinitrate,NN,NN,NN,Pharmacologic_Substance,I,NA,0,0,B,medication,i
gtn,NN,NN,PRP,NA,B,NA,0,0,B,others,B
it,PRP,NN,VBP,NA,B,NA,0,0,B,others,B
go,VBP,PRP,IN,NA,B,NA,0,0,B,others,B
within,IN,VBP,CD,Spatial_Concept,B,NA,4,0,B,others,B
1,CD,IN,CD,Finding,B,NA,0,0,B,modifier,B
2,CD,CD,NNS,Finding,I,NA,0,0,B,modifier,i
minutes,NNS,CD,.,Temporal_Concept,I,NA,5,0,B,time,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,JJ,NA,B,NA,0,0,B,others,B
mri,JJ,PRP$,JJ,Diagnostic_Procedure,B,NA,0,0,B,others,B
scan,JJ,JJ,NN,Diagnostic_Procedure,I,NA,6,3,B,medication,i
report,NN,JJ,VB,Intellectual_Product,B,NA,0,0,B,others,B
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
normal.,VBN,VB,POS,NA,B,NA,4,6,B,modifier,B
',POS,VBN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
hi,NN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,NN,NN,NA,B,NA,0,0,B,others,B
son,NN,PRP$,WP,Family_Group,B,NA,4,12,B,others,B
who,WP,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,WP,CD,NA,B,NA,0,0,B,others,B
8,CD,VB,NNS,NA,B,NA,0,0,B,modifier,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,time,i
old,JJ,NNS,VB,Temporal_Concept,B,NA,4,14,B,modifier,i
be,VB,JJ,VBN,NA,B,NA,0,0,B,others,B
feel,VBN,VB,NN,Mental_Process,B,NA,0,0,B,others,B
pain,NN,VBN,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
in,IN,NN,PRP$,NA,B,NA,0,0,B,others,B
his,PRP$,IN,NN,Biologically_Active_Substance,B,NA,4,12,B,others,B
thigh,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
