word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
be,VB,DT,VB,NA,B,NA,0,0,B,na,B
be,VB,VB,VBN,NA,B,NA,0,0,B,na,B
frighten,VBN,VB,CC,Mental_Process,B,NA,0,0,B,na,B
or,CC,VBN,JJ,NA,B,NA,0,0,B,na,B
distress,JJ,CC,RB,Mental_Process,B,NA,4,3,B,na,B
particularly,RB,JJ,WRB,NA,B,NA,4,8,B,na,B
when,WRB,RB,PRP,Temporal_Concept,B,NA,0,0,B,na,B
it,PRP,WRB,RB,NA,B,NA,0,0,B,na,B
first,RB,PRP,VBZ,Quantitative_Concept,B,NA,0,0,B,na,B
occur,VBZ,RB,CC,Activity,B,NA,0,0,B,na,B
and,CC,VBZ,VB,Idea_or_Concept,B,NA,4,0,B,na,B
i,VB,CC,VBP,NA,B,NA,0,0,B,na,B
do,VBP,VB,RB,Qualitative_Concept,B,NA,0,0,B,na,B
not,RB,VBP,VB,Qualitative_Concept,I,NA,4,5,B,na,B
know,VB,RB,DT,Qualitative_Concept,I,NA,0,0,B,na,B
the,DT,VB,NN,NA,B,NA,4,0,B,na,B
cause,NN,DT,.,Conceptual_Entity,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NN,start,VB,NA,B,NA,0,0,B,na,B
be,VB,NN,VBN,NA,B,NA,0,0,B,na,B
go,VBN,VB,JJ,NA,B,NA,0,0,B,na,B
mad,JJ,VBN,CC,Mental_Process,B,NA,0,0,B,na,B
and,CC,JJ,VBP,Idea_or_Concept,B,NA,4,0,B,na,B
believe,VBP,CC,EX,NA,B,NA,0,0,B,na,B
there,EX,VBP,MD,NA,B,NA,4,0,B,na,B
could,MD,EX,VB,NA,B,NA,0,0,B,na,B
be,VB,MD,DT,NA,B,NA,0,0,B,na,B
a,DT,VB,JJ,NA,B,NA,0,0,B,na,B
supernatural,JJ,DT,NN,NA,B,NA,0,0,B,na,B
cause,NN,JJ,.,Conceptual_Entity,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
the,DT,start,JJ,NA,B,NA,4,0,B,na,B
visual,JJ,DT,NNS,Sign_or_Symptom,B,symptom,0,0,B,na,B
hallucinations,NNS,JJ,VB,Sign_or_Symptom,I,symptom,1,0,B,na,B
be,VB,NNS,VB,NA,B,NA,0,0,B,na,B
be,VB,VB,JJ,NA,B,NA,0,0,B,na,B
black,JJ,VB,CC,Pharmacologic_Substance,B,NA,4,15,B,na,B
and,CC,JJ,JJ,Idea_or_Concept,B,NA,4,0,B,na,B
white,JJ,CC,CC,Pharmacologic_Substance,I,NA,4,15,B,na,B
or,CC,JJ,IN,NA,B,NA,0,0,B,na,B
in,IN,CC,NN,NA,B,NA,0,0,B,na,B
colour,NN,IN,.,Natural_Phenomenon_or_Process,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
they,PRP,start,VB,NA,B,NA,4,0,B,na,B
be,VB,PRP,RB,NA,B,NA,0,0,B,na,B
just,RB,VB,VB,NA,B,NA,0,0,B,na,B
involve,VB,RB,NN,Functional_Concept,B,NA,0,0,B,na,B
pattern,NN,VB,NN,Spatial_Concept,B,NA,0,0,B,na,B
wall,NN,NN,CC,Manufactured_Object,B,NA,0,0,B,na,B
or,CC,NN,NNS,NA,B,NA,0,0,B,na,B
grids,NNS,CC,.,Manufactured_Object,B,NA,0,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
more,RBR,start,RB,Functional_Concept,B,NA,4,7,B,na,B
often,RB,RBR,RB,Temporal_Concept,B,NA,5,0,B,na,B
however,RB,RB,PRP,NA,B,NA,4,0,B,na,B
they,PRP,RB,VB,NA,B,NA,4,0,B,na,B
be,VB,PRP,JJ,NA,B,NA,0,0,B,na,B
complicate,JJ,VB,NN,Functional_Concept,B,NA,0,0,B,na,B
move,NN,JJ,NN,Organism_Function,B,symptom,0,0,B,na,B
image,NN,NN,.,Entity,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
the,DT,start,NN,NA,B,NA,4,0,B,na,B
face,NN,DT,VBP,Body_Location_or_Region,B,organ,2,0,B,na,B
include,VBP,NN,NNS,Idea_or_Concept,B,NA,0,0,B,na,B
people,NNS,VBP,WP,Population_Group,B,NA,0,0,B,na,B
who,WP,NNS,VBP,NA,B,NA,0,0,B,na,B
have,VBP,WP,VBN,Organism_Function,B,symptom,0,0,B,na,B
die,VBN,VBP,.,Organism_Function,I,symptom,0,0,B,na,B
.,.,VBN,end,NA,B,NA,0,0,B,na,B
plant,NN,start,NN,Plant,B,NA,2,0,B,na,B
tree,NN,NN,CC,Plant,B,NA,0,0,B,na,B
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B,na,B
beautiful,JJ,CC,NN,NA,B,NA,0,0,B,na,B
countryside,NN,JJ,NNS,NA,B,NA,0,0,B,na,B
scenes,NNS,NN,VB,NA,B,NA,0,0,B,na,B
be,VB,NNS,RB,NA,B,NA,0,0,B,na,B
also,RB,VB,JJ,NA,B,NA,0,0,B,na,B
common.,JJ,RB,``,NA,B,NA,4,8,B,na,B
``,``,JJ,NN,NA,B,NA,0,0,B,na,B
],NN,``,end,NA,B,NA,0,0,B,na,B
[,NN,start,NNS,NA,B,NA,0,0,B,na,B
i,NNS,NN,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
essential,JJ,VBP,NN,Disease_or_Syndrome,B,disease,0,0,B,na,B
tremor,NN,JJ,WDT,Disease_or_Syndrome,I,disease,1,0,B,na,B
that,WDT,NN,VBP,NA,B,NA,4,0,B,na,B
have,VBP,WDT,VB,Qualitative_Concept,B,NA,0,0,B,na,B
be,VB,VBP,RB,NA,B,NA,0,0,B,na,B
well,RB,VB,VB,Manufactured_Object,B,NA,1,0,B,na,B
control,VB,RB,IN,Conceptual_Entity,B,NA,0,0,B,na,B
with,IN,VB,NN,Qualitative_Concept,B,NA,4,0,B,na,B
medication,NN,IN,.,Pharmacologic_Substance,B,NA,6,1,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
they,PRP,start,VBP,NA,B,NA,4,0,B,na,B
have,VBP,PRP,RB,Qualitative_Concept,B,NA,0,0,B,na,B
really,RB,VBP,VB,NA,B,NA,0,0,B,na,B
be,VB,RB,NN,NA,B,NA,0,0,B,na,B
flare,NN,VB,DT,Sign_or_Symptom,B,symptom,0,0,B,na,B
this,DT,NN,JJ,Eukaryote,B,NA,4,0,B,na,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B,na,B
week,NN,JJ,.,Temporal_Concept,B,NA,5,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
they,PRP,start,RB,NA,B,NA,4,0,B,na,B
only,RB,PRP,VBP,Quantitative_Concept,B,NA,0,0,B,na,B
change,VBP,RB,DT,Functional_Concept,B,NA,0,0,B,na,B
that,DT,VBP,VBP,NA,B,NA,4,0,B,na,B
come,VBP,DT,TO,Organic_Chemical,B,NA,0,0,B,na,B
to,TO,VBP,VB,NA,B,NA,0,0,B,na,B
mind,VB,TO,VB,Mental_Process,B,NA,0,0,B,na,B
be,VB,VB,IN,NA,B,NA,0,0,B,na,B
that,IN,VB,NN,NA,B,NA,4,0,B,na,B
i,NN,IN,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NN,VB,Qualitative_Concept,B,NA,0,0,B,na,B
be,VB,VBP,IN,NA,B,NA,0,0,B,na,B
out,IN,VB,IN,Spatial_Concept,B,NA,3,0,B,na,B
of,IN,IN,PRP$,NA,B,NA,0,0,B,na,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B,na,B
thyroid,JJ,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
medicine,NN,JJ,IN,Biomedical_Occupation_or_Discipline,B,NA,6,1,B,na,B
for,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B,na,B
the,DT,IN,JJ,NA,B,NA,4,0,B,na,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B,na,B
couple,NN,JJ,IN,Family_Group,B,NA,0,0,B,na,B
of,IN,NN,NNS,NA,B,NA,0,0,B,na,B
weeks,NNS,IN,.,Temporal_Concept,B,NA,5,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
do,VBP,start,NN,NA,B,NA,0,0,B,na,B
anyone,NN,VBP,VB,NA,B,NA,0,0,B,na,B
think,VB,NN,DT,Mental_Process,B,NA,4,8,B,na,B
this,DT,VB,MD,Eukaryote,B,NA,4,0,B,na,B
could,MD,DT,VB,NA,B,NA,0,0,B,na,B
be,VB,MD,WP,NA,B,NA,0,0,B,na,B
what,WP,VB,VB,NA,B,NA,0,0,B,na,B
be,VB,WP,NN,NA,B,NA,0,0,B,na,B
cause,NN,VB,PRP$,Functional_Concept,B,NA,0,0,B,na,B
my,PRP$,NN,NN,NA,B,NA,0,0,B,na,B
flair,NN,PRP$,.,NA,B,NA,0,0,B,na,B
?,.,NN,'',NA,B,NA,0,0,B,na,B
'','',.,NN,NA,B,NA,0,0,B,na,B
],NN,'',end,NA,B,NA,0,0,B,na,B
[,NNS,start,VBP,NA,B,NA,0,0,B,na,B
diagnose,VBP,NNS,IN,Finding,B,NA,0,0,B,na,B
with,IN,VBP,NN,Qualitative_Concept,B,NA,4,0,B,na,B
crohn,NN,IN,VB,Disease_or_Syndrome,B,disease,0,0,B,na,B
be,VB,NN,IN,NA,B,NA,0,0,B,na,B
in,IN,VB,CD,NA,B,NA,0,0,B,na,B
2008,CD,IN,.,NA,B,NA,0,0,B,na,B
.,.,CD,end,NA,B,NA,0,0,B,na,B
very,RB,start,RB,Qualitative_Concept,B,NA,4,0,B,na,B
unwell,RB,RB,IN,NA,B,NA,0,0,B,na,B
for,IN,RB,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
many,JJ,IN,NNS,Quantitative_Concept,B,NA,4,12,B,na,B
years,NNS,JJ,.,Temporal_Concept,B,NA,5,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
try,VB,start,JJ,NA,B,NA,0,0,B,na,B
different,JJ,VB,NNS,Qualitative_Concept,B,NA,0,0,B,na,B
meds,NNS,JJ,CC,NA,B,NA,6,1,B,na,B
but,CC,NNS,JJ,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,na,B
untolerated/,JJ,CC,DT,NA,B,NA,0,0,B,na,B
no,DT,JJ,NN,Finding,B,NA,0,0,B,na,B
difference,NN,DT,.,Quantitative_Concept,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
occasional,JJ,start,RB,Finding,B,NA,4,8,B,na,B
back,RB,JJ,NN,Body_Location_or_Region,B,organ,1,0,B,na,B
pain,NN,RB,CC,Sign_or_Symptom,B,symptom,1,0,I,na,B
but,CC,NN,NN,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,na,B
nothing,NN,CC,IN,Finding,B,NA,4,5,B,na,B
like,IN,NN,IN,Mental_Process,B,NA,0,0,B,na,B
since,IN,IN,JJ,Temporal_Concept,B,NA,0,0,B,na,B
i,JJ,IN,VBP,NA,B,NA,0,0,B,na,B
start,VBP,JJ,VB,Temporal_Concept,B,NA,0,0,B,na,B
infliximab,VB,VBP,IN,Immunologic_Factor,B,NA,6,1,B,na,B
about,IN,VB,CD,Qualitative_Concept,B,NA,0,0,B,na,B
6,CD,IN,NNS,NA,B,NA,0,0,B,na,B
months,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,na,B
ago,RB,NNS,.,NA,B,NA,4,10,B,na,B
.,.,RB,end,NA,B,NA,0,0,B,na,B
consultant,NN,start,NN,Professional_or_Occupational_Group,B,NA,0,0,B,na,B
request,NN,NN,DT,Functional_Concept,B,NA,0,0,B,na,B
a,DT,NN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
break,NN,DT,IN,Phenomenon_or_Process,B,NA,0,0,B,na,B
for,IN,NN,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
few,JJ,IN,NNS,Quantitative_Concept,B,NA,4,8,B,na,B
weeks,NNS,JJ,TO,Temporal_Concept,B,NA,5,0,B,na,B
to,TO,NNS,VB,Functional_Concept,I,NA,0,0,B,na,B
see,VB,TO,IN,Activity,B,NA,0,0,B,na,B
if,IN,VB,VB,NA,B,NA,0,0,B,na,B
pain,VB,IN,JJ,Sign_or_Symptom,B,symptom,1,0,I,na,B
subside,JJ,VB,RB,NA,B,NA,0,0,B,na,B
not,RB,JJ,DT,Functional_Concept,B,NA,4,5,B,na,B
a,DT,RB,NN,Qualitative_Concept,B,NA,0,0,B,na,B
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B,na,B
of,IN,NN,NN,NA,B,NA,0,0,B,na,B
difference,NN,IN,.,Quantitative_Concept,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
have,VB,start,DT,Qualitative_Concept,B,NA,0,0,B,na,B
another,DT,VB,NN,NA,B,NA,0,0,B,na,B
infusion,NN,DT,DT,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B,na,B
this,DT,NN,NN,Eukaryote,B,NA,4,0,B,na,B
week,NN,DT,JJ,Temporal_Concept,B,NA,5,0,B,na,B
constant,JJ,NN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
pain,NN,JJ,IN,Sign_or_Symptom,B,symptom,1,0,I,na,B
in,IN,NN,DT,NA,B,NA,0,0,B,na,B
the,DT,IN,JJ,NA,B,NA,4,0,B,na,B
back,JJ,DT,NN,Body_Location_or_Region,B,organ,1,0,B,na,B
worse,NN,JJ,IN,Finding,B,NA,4,2,B,na,B
at,IN,NN,NN,Temporal_Concept,B,NA,0,0,B,na,B
night,NN,IN,NN,Temporal_Concept,I,NA,5,0,B,na,B
break,NN,NN,NN,Phenomenon_or_Process,B,NA,0,0,B,na,B
sleep,NN,NN,JJ,Organism_Function,B,symptom,1,0,B,na,B
due,JJ,NN,TO,Functional_Concept,B,NA,0,0,B,na,B
to,TO,JJ,VB,Functional_Concept,I,NA,0,0,B,na,B
pain,VB,TO,.,Sign_or_Symptom,B,symptom,1,0,I,na,B
.,.,VB,end,NA,B,NA,0,0,B,na,B
i,NN,start,RB,NA,B,NA,0,0,B,na,B
just,RB,NN,VB,NA,B,NA,0,0,B,na,B
wonder,VB,RB,IN,NA,B,NA,0,0,B,na,B
if,IN,VB,NN,NA,B,NA,0,0,B,na,B
anyone,NN,IN,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NN,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
similar,JJ,VBP,NN,Qualitative_Concept,B,NA,0,0,B,na,B
experience,NN,JJ,VB,Mental_Process,B,NA,0,0,B,na,B
be,VB,NN,IN,NA,B,NA,0,0,B,na,B
on,IN,VB,JJ,NA,B,NA,0,0,B,na,B
infliximab,JJ,IN,NN,Immunologic_Factor,B,NA,6,1,B,na,B
infusion.,NN,JJ,``,NA,B,NA,0,0,B,na,B
``,``,NN,NN,NA,B,NA,0,0,B,na,B
],NN,``,end,NA,B,NA,0,0,B,na,B
[,NN,start,RB,NA,B,NA,0,0,B,na,B
there,RB,NN,VB,NA,B,NA,4,0,B,na,B
be,VB,RB,DT,NA,B,NA,0,0,B,na,B
a,DT,VB,JJ,NA,B,NA,0,0,B,na,B
thick,JJ,DT,JJ,Qualitative_Concept,B,NA,4,7,B,na,B
gray,JJ,JJ,NN,Quantitative_Concept,B,NA,0,0,B,na,B
coat,NN,JJ,IN,Quantitative_Concept,B,NA,0,0,B,na,B
on,IN,NN,DT,NA,B,NA,0,0,B,na,B
the,DT,IN,NN,NA,B,NA,4,0,B,na,B
throat,NN,DT,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B,na,B
tonsils,NNS,CC,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,DT,Qualitative_Concept,B,NA,0,0,B,na,B
a,DT,VBP,NNS,NA,B,NA,0,0,B,na,B
feverchills,NNS,DT,.,NA,B,NA,0,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,na,B
swell,VBN,VBP,NNS,Pathologic_Function,B,NA,1,0,B,na,B
glands,NNS,VBN,IN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
in,IN,NNS,DT,NA,B,NA,0,0,B,na,B
the,DT,IN,JJ,NA,B,NA,4,0,B,na,B
necka,JJ,DT,JJ,NA,B,NA,2,0,B,na,B
loud,JJ,JJ,NN,Qualitative_Concept,B,NA,0,0,B,na,B
bark,NN,JJ,NN,Plant,B,NA,0,0,B,na,B
cougha,NN,NN,VBD,NA,B,NA,1,0,B,na,B
sore,VBD,NN,JJ,Sign_or_Symptom,B,symptom,0,0,B,na,B
throatbluish,JJ,VBD,NN,NA,B,NA,0,0,B,na,B
skin,NN,JJ,CC,Body_System,B,organ,2,0,B,na,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,na,B
drool,NN,CC,.,Sign_or_Symptom,B,symptom,3,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,na,B
difficulty,NN,VBP,NN,Finding,B,NA,4,3,B,na,B
breathe,NN,NN,CC,Physiologic_Function,B,symptom,1,0,B,na,B
or,CC,NN,NNS,NA,B,NA,0,0,B,na,B
swallowingchanges,NNS,CC,IN,NA,B,NA,0,0,B,na,B
in,IN,NNS,NN,NA,B,NA,0,0,B,na,B
vision,NN,IN,CC,Organism_Function,B,symptom,0,0,B,na,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,na,B
slur,NN,CC,NN,Finding,B,NA,0,0,B,na,B
speech,NN,NN,.,Finding,I,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,na,B
pale,VBN,VBP,CC,Sign_or_Symptom,B,symptom,0,0,B,na,B
and,CC,VBN,JJ,Idea_or_Concept,B,NA,4,0,B,na,B
cold,JJ,CC,NN,Natural_Phenomenon_or_Process,B,NA,0,0,B,na,B
skin.,NN,JJ,POS,NA,B,NA,2,0,B,na,B
',POS,NN,NN,NA,B,NA,0,0,B,na,B
],NN,POS,end,NA,B,NA,0,0,B,na,B
[,JJ,start,NN,NA,B,NA,0,0,B,na,B
hello,NN,JJ,NN,NA,B,NA,0,0,B,na,B
guy,NN,NN,NN,NA,B,NA,0,0,B,na,B
i,NN,NN,VB,NA,B,NA,0,0,B,na,B
be,VB,NN,CD,NA,B,NA,0,0,B,na,B
40,CD,VB,NN,NA,B,NA,0,0,B,na,B
year,NN,CD,JJ,Temporal_Concept,B,NA,5,0,B,na,B
old,JJ,NN,NN,Temporal_Concept,B,NA,4,14,B,na,B
man,NN,JJ,.,Human,B,NA,4,12,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NN,start,VBP,NA,B,NA,0,0,B,na,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B,na,B
pain,NN,VBP,NN,Sign_or_Symptom,B,symptom,1,0,B,na,B
ache,NN,NN,NN,Sign_or_Symptom,I,symptom,1,0,B,na,B
discomfort,NN,NN,CC,Sign_or_Symptom,B,symptom,0,0,B,na,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,na,B
tightness,NN,CC,IN,Qualitative_Concept,B,NA,0,0,B,na,B
across,IN,NN,DT,NA,B,NA,0,0,B,na,B
the,DT,IN,NN,NA,B,NA,4,0,B,na,B
front,NN,DT,IN,Functional_Concept,B,NA,4,1,B,na,B
of,IN,NN,DT,Functional_Concept,I,NA,0,0,B,na,B
the,DT,IN,NN,NA,B,NA,4,0,B,na,B
chest,NN,DT,WRB,Body_Location_or_Region,B,organ,2,0,B,na,B
when,WRB,NN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
i,NN,WRB,VBP,NA,B,NA,0,0,B,na,B
exert,VBP,NN,PRP,Organism_Function,B,symptom,0,0,B,na,B
yourself,PRP,VBP,.,NA,B,NA,0,0,B,na,B
.,.,PRP,end,NA,B,NA,0,0,B,na,B
for,IN,start,NN,Qualitative_Concept,B,NA,0,0,B,na,B
example,NN,IN,WRB,Conceptual_Entity,B,NA,0,0,B,na,B
when,WRB,NN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
i,NN,WRB,VBP,NA,B,NA,0,0,B,na,B
walk,VBP,NN,IN,Daily_or_Recreational_Activity,B,normal_activity,0,0,B,na,B
up,IN,VBP,DT,NA,B,NA,0,0,B,na,B
a,DT,IN,NN,NA,B,NA,0,0,B,na,B
hill,NN,DT,CC,Spatial_Concept,B,NA,1,0,B,na,B
or,CC,NN,IN,NA,B,NA,0,0,B,na,B
against,IN,CC,DT,Qualitative_Concept,B,NA,0,0,B,na,B
a,DT,IN,JJ,NA,B,NA,0,0,B,na,B
strong,JJ,DT,NN,Qualitative_Concept,B,NA,4,8,B,na,B
cold,NN,JJ,NN,Natural_Phenomenon_or_Process,B,NA,0,0,B,na,B
wind,NN,NN,.,Natural_Phenomenon_or_Process,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NN,start,RB,NA,B,NA,0,0,B,na,B
also,RB,NN,VBP,NA,B,NA,0,0,B,na,B
feel,VBP,RB,DT,Mental_Process,B,NA,0,0,B,na,B
the,DT,VBP,NN,NA,B,NA,4,0,B,na,B
pain,NN,DT,IN,Sign_or_Symptom,B,symptom,1,0,B,na,B
in,IN,NN,PRP$,NA,B,NA,0,0,B,na,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,na,B
arm,NN,PRP$,NN,Body_Location_or_Region,B,organ,2,0,B,na,B
jaw,NN,NN,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
neck,NN,NN,CC,Body_Location_or_Region,B,organ,2,0,B,na,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,na,B
stomach,NN,CC,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
the,DT,start,NN,NA,B,NA,4,0,B,na,B
pain,NN,DT,VBP,Sign_or_Symptom,B,symptom,1,0,B,na,B
do,VBP,NN,RB,Finding,B,NA,0,0,B,na,B
not,RB,VBP,RB,Finding,I,NA,4,5,B,na,B
usually,RB,RB,JJ,Intellectual_Product,B,NA,4,6,B,na,B
last,JJ,RB,JJ,Qualitative_Concept,B,NA,4,10,B,na,B
long,JJ,JJ,.,Qualitative_Concept,B,NA,0,0,B,na,B
.,.,JJ,end,NA,B,NA,0,0,B,na,B
it,PRP,start,MD,NA,B,NA,0,0,B,na,B
will,MD,PRP,RB,Mental_Process,B,NA,0,0,B,na,B
usually,RB,MD,VB,Intellectual_Product,B,NA,4,6,B,na,B
ease,VB,RB,IN,Mental_Process,B,NA,0,0,B,na,B
within,IN,VB,CD,Spatial_Concept,B,NA,4,0,B,na,B
10,CD,IN,NNS,Temporal_Concept,B,NA,0,0,B,na,B
minutes,NNS,CD,WRB,Temporal_Concept,I,NA,5,0,B,na,B
when,WRB,NNS,NN,Qualitative_Concept,B,NA,0,0,B,na,B
i,NN,WRB,VBP,NA,B,NA,0,0,B,na,B
rest,VBP,NN,.,Daily_or_Recreational_Activity,B,normal_activity,0,0,B,na,B
.,.,VBP,end,NA,B,NA,0,0,B,na,B
if,IN,start,NNS,NA,B,NA,0,0,B,na,B
i,NNS,IN,VBP,NA,B,NA,0,0,B,na,B
take,VBP,NNS,DT,Health_Care_Activity,B,medication,0,0,B,na,B
some,DT,VBP,NN,Quantitative_Concept,B,NA,4,8,B,na,B
glyceryl,NN,DT,NN,Pharmacologic_Substance,B,NA,0,0,B,na,B
trinitrate,NN,NN,NN,Pharmacologic_Substance,I,NA,0,0,B,na,B
gtn,NN,NN,PRP,NA,B,NA,0,0,B,na,B
it,PRP,NN,VBP,NA,B,NA,0,0,B,na,B
go,VBP,PRP,IN,NA,B,NA,0,0,B,na,B
within,IN,VBP,CD,Spatial_Concept,B,NA,4,0,B,na,B
1,CD,IN,CD,Finding,B,NA,0,0,B,na,B
2,CD,CD,NNS,Finding,I,NA,0,0,B,na,B
minutes,NNS,CD,.,Temporal_Concept,I,NA,5,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
my,PRP$,start,JJ,NA,B,NA,0,0,B,na,B
mri,JJ,PRP$,JJ,Diagnostic_Procedure,B,NA,0,0,B,na,B
scan,JJ,JJ,NN,Diagnostic_Procedure,I,NA,6,3,B,na,B
report,NN,JJ,VB,Intellectual_Product,B,NA,0,0,B,na,B
be,VB,NN,VBN,NA,B,NA,0,0,B,na,B
normal.,VBN,VB,POS,NA,B,NA,4,6,B,na,B
',POS,VBN,NN,NA,B,NA,0,0,B,na,B
],NN,POS,end,NA,B,NA,0,0,B,na,B
[,NN,start,NN,NA,B,NA,0,0,B,na,B
hi,NN,NN,PRP$,NA,B,NA,0,0,B,na,B
my,PRP$,NN,NN,NA,B,NA,0,0,B,na,B
son,NN,PRP$,WP,Family_Group,B,NA,4,12,B,na,B
who,WP,NN,VB,NA,B,NA,0,0,B,na,B
be,VB,WP,CD,NA,B,NA,0,0,B,na,B
8,CD,VB,NNS,NA,B,NA,0,0,B,na,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,na,B
old,JJ,NNS,VB,Temporal_Concept,B,NA,4,14,B,na,B
be,VB,JJ,VBN,NA,B,NA,0,0,B,na,B
feel,VBN,VB,NN,Mental_Process,B,NA,0,0,B,na,B
pain,NN,VBN,IN,Sign_or_Symptom,B,symptom,1,0,B,na,B
in,IN,NN,PRP$,NA,B,NA,0,0,B,na,B
his,PRP$,IN,NN,Biologically_Active_Substance,B,NA,4,12,B,na,B
thigh,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
this,DT,start,VB,Eukaryote,B,NA,4,0,B,na,B
be,VB,DT,RB,NA,B,NA,0,0,B,na,B
gradually,RB,VB,JJ,NA,B,NA,0,0,B,na,B
become,JJ,RB,NN,NA,B,NA,0,0,B,na,B
worse,NN,JJ,IN,Finding,B,NA,4,2,B,na,B
over,IN,NN,DT,Spatial_Concept,B,NA,0,0,B,na,B
a,DT,IN,JJ,NA,B,NA,0,0,B,na,B
few,JJ,DT,NNS,Quantitative_Concept,B,NA,4,8,B,na,B
weeks,NNS,JJ,.,Temporal_Concept,B,NA,5,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
pain,NN,start,IN,Sign_or_Symptom,B,symptom,1,0,B,na,B
in,IN,NN,DT,NA,B,NA,0,0,B,na,B
the,DT,IN,NN,NA,B,NA,4,0,B,na,B
hip,NN,DT,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B,na,B
groin,JJ,CC,NN,Body_Location_or_Region,B,organ,2,0,B,na,B
area,NN,JJ,.,Spatial_Concept,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
sometimes,RB,start,RB,Temporal_Concept,B,NA,4,8,B,na,B
