word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
itchy,NN,CC,.,Sign_or_Symptom,B,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B
muscle,NN,VBP,NN,Sign_or_Symptom,B,symptom,2,0,B
cramp,NN,NN,.,Sign_or_Symptom,I,symptom,3,0,B
.,.,NN,end,NA,B,NA,0,0,B
fluid,NN,start,NN,Pathologic_Function,B,NA,0,0,B
retention,NN,NN,WDT,Pathologic_Function,I,NA,0,0,B
which,WDT,NN,VBP,NA,B,NA,0,0,B
cause,VBP,WDT,NN,Functional_Concept,B,NA,0,0,B
swell,NN,VBP,NNS,Pathologic_Function,B,NA,1,0,B
feet,NNS,NN,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NNS,NNS,Idea_or_Concept,B,NA,4,0,B
ankles,NNS,CC,.,Body_Location_or_Region,B,organ,2,0,B
.,.,NNS,end,NA,B,NA,0,0,B
there,RB,start,VB,NA,B,NA,4,0,B
be,VB,RB,NN,NA,B,NA,0,0,B
puffiness,NN,VB,IN,NA,B,NA,0,0,B
around,IN,NN,DT,Idea_or_Concept,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
eye,NN,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
need,VBP,NNS,TO,Qualitative_Concept,B,NA,0,0,B
to,TO,VBP,VB,NA,B,NA,0,0,B
pass,VB,TO,NN,Organism_Function,B,symptom,1,0,B
urine,NN,VB,RBR,Organism_Function,I,symptom,1,0,I
more,RBR,NN,RB,Functional_Concept,B,NA,4,7,B
often,RB,RBR,IN,Temporal_Concept,B,NA,5,0,B
than,IN,RB,JJ,NA,B,NA,0,0,B
usual,JJ,IN,.,Qualitative_Concept,B,NA,4,6,B
.,.,JJ,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
anaemia.,VBN,VBP,POS,NA,B,NA,0,0,B
',POS,VBN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,NN,start,NN,NA,B,NA,0,0,B
i,NN,NN,VBP,NA,B,NA,0,0,B
live,VBP,NN,IN,Qualitative_Concept,B,NA,2,0,B
in,IN,VBP,JJ,NA,B,NA,0,0,B
caribbean,JJ,IN,NN,Geographic_Area,B,NA,0,0,B
region,NN,JJ,.,Geographic_Area,I,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
zika,FW,start,NN,Virus,B,NA,0,0,B
virus,NN,FW,VB,Virus,I,NA,0,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
very,RB,VB,JJ,Qualitative_Concept,B,NA,4,0,B
common,JJ,RB,RB,Quantitative_Concept,B,NA,4,8,B
here,RB,JJ,.,NA,B,NA,4,13,B
.,.,RB,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VBP,JJ,NA,B,NA,0,0,B
high,JJ,DT,NN,Phenomenon_or_Process,B,NA,4,3,B
temperature,NN,JJ,NNS,Phenomenon_or_Process,I,NA,0,0,B
feverheadacheaches,NNS,NN,IN,NA,B,NA,0,0,B
in,IN,NNS,NN,NA,B,NA,0,0,B
muscle,NN,IN,CC,Tissue,B,NA,2,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
joint,NN,CC,.,Body_Space_or_Junction,B,NA,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B
painful,JJ,VBP,NN,Sign_or_Symptom,B,symptom,0,0,B
eye,NN,JJ,CC,Finding,I,NA,2,0,B
or,CC,NN,JJ,NA,B,NA,0,0,B
red,JJ,CC,NN,Sign_or_Symptom,B,symptom,4,15,B
itchy,NN,JJ,NN,Finding,B,NA,1,0,B
eye,NN,NN,.,Finding,I,NA,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
itchy,JJ,start,NN,Finding,B,NA,1,0,B
rash,NN,JJ,.,Disease_or_Syndrome,I,disease,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
feel,VB,start,JJ,Intellectual_Product,B,NA,0,0,B
weak,JJ,VB,CC,Intellectual_Product,I,NA,1,0,B
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B
tire,NN,CC,.,Spatial_Concept,B,NA,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
vomitting,VBG,start,VB,NA,B,NA,0,0,B
be,VB,VBG,RB,NA,B,NA,0,0,B
also,RB,VB,RB,NA,B,NA,0,0,B
there,RB,RB,.,NA,B,NA,4,0,B
.,.,RB,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
partner,NN,PRP$,VB,Population_Group,B,NA,0,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
also,RB,VB,JJ,NA,B,NA,0,0,B
affected.,JJ,RB,'',NA,B,NA,0,0,B
','',JJ,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
